time,ADAL,I2R,RMER,RMDDR,AIY?,IL1DR,AVEL,I1L,SAAVL,RID,ADLR,URADL,RMF?,RIMR,ASGL,AINL,AWBR,M1,RIML,AIBR,AWCL,URXR,RIVL,AVL,URYVL,SMDVL,IL2DR,AWAL,RMDL,AVBL,URYDR,RIVR,AVJL,URBR,NSML,SAAD?,ADEL,OLQDL,RMED,RICL,RIS,FLPR,IL2L,AVAL,IL1L,AVAR,AWCR,RMEL,IL2VR,AVER,VB02,URADR,RMDVR,SMDD?,M3L,M3R,AWBL,SMDD?,M4,URXL,OLLL,CEPDL,ASGR,I1R,NSMR,IL1DL,AVJR,ASEL,AIZR,AVDR,AWAR,FLPL,RIBL,RIAL,OLQVR,URBL,URYDL,IL2VL,ASHL,IL2R,URYVR,MCL,AIZL,OLQDR,RICR,CEPVL,M5,OLLR,AVDL,CEPDR,I2L,SMBD?,I3,AIBL,IL2DL,RMDR,RMDVL,AIMR,RMGL,AQR,CEPVR,ADER
340744.2751640032,1.5926581972225735,0.6429310143503456,0.16175975415287305,0.35119101787063806,1.6114733092343447,0.1486949150957306,0.6983014059843633,0.030494489072761984,0.9655145327955457,1.124916557430458,0.4565508456121919,0.3247923234824262,0.5213239968334217,0.9372673997766154,0.3192923941377742,0.9181546205121203,0.6196220652018658,0.5514269740021338,1.0809512668171015,0.6676113695608006,0.1670411289770793,0.4416029603243752,0.43454443794599273,0.5970439921937619,0.7518996064762333,0.4778103277454886,0.09011100076212789,1.272383992271402,0.6849019398291628,5.064868981377255,0.306802168251393,0.7050369948764861,0.4508479094438182,0.3840046772125583,0.31549090153195,1.3163839481169943,0.3240684667474414,0.6272870965190227,2.551587051139844,0.44666786260129276,0.5660183350624179,0.32020978253776977,0.22148819633121955,1.6611784577752762,0.4680409041688587,1.5970869449270704,0.15273625278482325,0.1778196186529705,0.07710852366956553,0.41552023363844676,0.4139834170588702,0.2501104632484182,0.1782655455636528,0.6103713194681601,0.07532040214058414,0.13998868880486598,0.33039685172983424,0.23138711013373212,2.750118120016598,0.6133539149568717,1.122132369865661,0.43604012851827106,0.5228044300901494,0.0487623225031007,0.3339118426011928,0.10993744362341581,0.6040167687449299,0.4071786111343747,0.7148127440768401,0.34113903882604013,1.9985119688358517,0.21439683728457198,2.459211129890072,1.2371772037206938,0.2832690473912009,0.35076467406790357,0.658514522315901,0.09672413490226438,1.6581632163702158,0.683991114432412,0.7452154939060823,0.22489986070289944,0.9488825365665486,0.190005274936319,0.3387607274442464,0.6070520288893768,0.9162052110175903,0.9272089949885446,0.25099528800047627,0.43574062102149663,0.6047871982969004,0.8519308304632985,0.48237450281713157,0.6065024344599296,0.1324755213014962,0.6449460364422249,0.4990957508909631,0.2315820594452725,0.7334489334759863,0.13302750264025243,0.23968919394640076,0.16677533830892424
340744.88518300146,1.5403630362952339,0.6430496224389225,0.15392711834747264,0.34490398279761564,1.5436091914274466,0.1558894751558672,0.5440286930847268,0.02824849683934794,1.002992761030268,1.1251240823432518,0.45159084562341717,0.27840009120870157,0.5268559865606534,0.8659992780021074,0.29525062304501776,0.8991159215756267,0.568822004537779,0.5515287014004338,1.0958902600227678,0.6233068708728152,0.18069741769017614,0.3514801151509858,0.4133334687485512,0.38153317464227976,0.7118337642063999,0.4373672977606621,0.092675466603702,1.2726187220167258,0.6620771547070096,5.143530752751624,0.2730261484293379,0.6912132581276678,0.491987931884422,0.4482782051161472,0.2977741326436931,1.248011604205538,0.27075773576375683,0.7461702444583221,2.742132655757496,0.47027943550883067,0.4900313469834519,0.354462973271079,0.2485194531470347,1.6288735930079892,0.4776827611483257,1.5706261046264824,0.1278929068834705,0.18303404654231145,0.07283040360733965,0.34556341301136423,0.4925203707823051,0.22048474376747537,0.20886363007118572,0.5669973950605126,0.08890272326236667,0.1264609154667804,0.36819124690570604,0.24467636882001867,2.589120848240925,0.5942110208846694,1.1520309924595156,0.42868740521567467,0.4471711309569818,0.04431258175473465,0.3762855632776811,0.10316803379963839,0.595359339435079,0.3909316132244961,0.6634255234721644,0.33857242772457197,1.7308225450694827,0.21397692960668802,2.1833204503930097,1.067310172154543,0.24899450700279474,0.38631326942007455,0.6043212718116402,0.09128310682900696,1.4776295750061845,0.45807522699647135,0.6966710716150281,0.24474276674914214,0.8806533497418112,0.17870336512738325,0.37862412404383416,0.57815319912176,0.815404942465486,0.9360875794058099,0.2510415916795446,0.42425549252881595,0.6786634950692122,0.9141998871366153,0.39712360836545585,0.5803658810284161,0.14018928450712284,0.6340704118141041,0.5035377497709623,0.18517339399935095,0.7335842403349287,0.1269718113209835,0.24575686443381195,0.15189508976346758
340745.4852018458,1.3543302447491659,0.5271889543318901,0.15377274671903646,0.32570810110607296,1.7475818030404524,0.13242265005476983,0.5019243079581573,0.029412723589668496,0.927560862631851,1.1643363810965515,0.3871318954687592,0.35067479551540903,0.45095910379249676,0.785490539533673,0.27059545349633685,0.9246475964150759,0.5669535155533604,0.5476851978765858,1.013645886057662,0.6248928871477982,0.17913604149475854,0.33214018687294555,0.3974443725597995,0.3883288224018767,0.6866359632469546,0.524159694353338,0.09237190185588974,1.244544479763854,0.6473996224899858,5.228428890375399,0.2709118420265787,0.6630372945308067,0.49873748695524833,0.3529102914494214,0.30151945323593365,1.3019135265457957,0.2813954306270717,0.6772319210727081,2.9381459207852565,0.48012279695509796,0.45138140345829575,0.33146860671487277,0.23624407276827555,1.555247368970196,0.43656066497409013,1.4238342212838175,0.13251197823732583,0.19381124857229515,0.08421458503934776,0.3798669017806538,0.5220410748990867,0.27439454198251056,0.19244490942703765,0.5239072089514336,0.07847268151393769,0.11380490876275043,0.38072677418929457,0.23048782371371224,2.1699876235312487,0.5743532434211609,1.12847543952726,0.4443226434020462,0.4800941020712255,0.04594058945773943,0.357418541583013,0.0959110551837016,0.5864127015307843,0.4088839720989384,0.7203250972072487,0.33572607079501476,1.6089221387325092,0.21364187542169533,2.1594973518705314,1.085871978274074,0.24856530008341518,0.38147059908758374,0.5968175554010549,0.08968306458735735,1.459331745723283,0.5537506204945791,0.6533235406042733,0.24384166572127527,0.7716059809312585,0.16035129538525114,0.4137650479825805,0.6371806869446471,0.702732923557506,0.8631994966533145,0.25264375511804327,0.41067369992294056,0.5445417385429788,0.9210546907989791,0.39590352854024197,0.542519785428419,0.14622505134564343,0.5841199601413406,0.47629980929347376,0.2222416614517862,0.6351845352731936,0.12062176372448062,0.2507766121775684,0.17915461251295206
340746.08976617886,1.485094897356537,0.5795147706389379,0.1662986269533529,0.3450340483955552,1.9851751918169673,0.218717547449308,0.5612744450928747,0.035187838017585744,1.011748523357202,1.229861137189043,0.3929770816239835,0.3209923520258062,0.5136438073010063,0.7380324712317481,0.3465181337139949,0.9496946139246268,0.6278972654047119,0.5422314037374532,0.9155285216098028,0.6213566688900795,0.18178371357924014,0.35103597118093094,0.38122333971000366,0.40763911449549245,0.660215507006425,0.6707084425913967,0.08479416195755596,1.3590514005005028,0.560182854429694,5.140632497268066,0.27547959793866267,0.5515903060673337,0.48814376013003447,0.37070770754119997,0.30571391446754004,1.2076263994680188,0.2619592757911752,0.5819243119741887,2.9165337433310268,0.43417462643952986,0.38990394706582915,0.4031247034699512,0.2552942510550072,1.4493690763616536,0.4158586600717071,1.469173177781703,0.15750463498749953,0.17729366010303477,0.09773872527526176,0.32903722634825333,0.5094492825705331,0.24399268737193966,0.21298717813287585,0.46113117883279764,0.07706011893603282,0.10974899236417103,0.3301077535032125,0.19328927013391317,1.8890029572936866,0.5389233053016955,1.006201548484619,0.4556615571860583,0.42926775337375206,0.06641221076395992,0.3297808062399211,0.1037369028599839,0.4989259049855279,0.3575763718517297,0.6448543674796848,0.3325529961217548,1.7455887091510776,0.2148357794713215,2.369611398704791,1.1770250447267283,0.2158396849828697,0.3380475066210579,0.5884584446299135,0.08500762977786869,1.3554284880789538,0.8149461003091529,0.5810437147067367,0.19993570819465825,0.9469095857312994,0.16762807149872355,0.4156912451521935,0.5765191585726651,0.6343675329245634,0.8277280617755766,0.25157473216546405,0.4528560937753795,0.6060952770226038,0.843332377407295,0.3661831896950755,0.4574086039372074,0.11003591783440415,0.5983154793446115,0.4510461173813932,0.2015623517349756,0.6188236055000195,0.11511449865753051,0.23376139167819826,0.16928602743754487
340746.685239558,1.0384428833038442,0.4554170340355497,0.18298357885769734,0.373761527836115,2.0819790119426154,0.20109323580790503,0.5867281697807251,0.033789835275139034,0.7745719512045461,1.2284731850924553,0.36486676588178296,0.35020452732690394,0.4788355334593949,0.7332458986190371,0.44753757462974836,0.9196310964372978,0.6247806796952178,0.5097877423705715,0.8965549814061736,0.5990169997224347,0.14813488918854537,0.37858671487799456,0.3595535752068264,0.36110753253633426,0.6330614368804183,0.6967991883745668,0.08702119506689553,1.5019309022344562,0.5693615903602467,5.142871115554371,0.30223130440541024,0.5700895617078473,0.5347169231788027,0.3621204568912749,0.2844228468757994,1.2432578614955774,0.24264142502441435,0.510260643801342,2.836556262276691,0.4850625873173251,0.40591427704348354,0.328770619471154,0.21108218085457223,1.341317671210199,0.38306438152350597,1.3937992082358803,0.1532694384289949,0.16664382699045174,0.07814642647845126,0.32508913415035723,0.5029769867129803,0.245716507646675,0.2208082589263271,0.46077743237833857,0.06469783274733552,0.092050143473729,0.30223130440541024,0.1629279269031861,1.6847659126695196,0.5090760114445829,0.8957990597863962,0.4043877809455971,0.4368385240145425,0.04022599437516551,0.35180363475762033,0.08457135174820021,0.5338955454166233,0.34067559948633325,0.6500641218350717,0.33602113968054925,1.7270360251737729,0.19232901189435195,2.3382713242793924,1.0695206757203592,0.2193428106838348,0.3201808361277219,0.5242787933563239,0.09792472307686341,1.5058392928855064,0.9826239453574914,0.589960779591804,0.20270375882321276,0.843973366211463,0.15932066652894583,0.4175251928991538,0.5703972193234479,0.6276159585580912,0.7714426049047112,0.24222296074148797,0.38476482873769424,0.652522661095068,0.9555322270428661,0.37857130261961325,0.4371367875106213,0.11572921818174765,0.6424985212700047,0.4275671712808855,0.23225656890267976,0.6134645340385602,0.11923052056639016,0.28587456389395216,0.1727036025173773
340747.28525823395,1.201114032897033,0.6151370802005088,0.17607386651020004,0.3740574285171468,1.866657421931358,0.18013841133606243,0.602301285198983,0.028317289004096947,0.8094367103248388,1.1600233643956734,0.36466375506387066,0.3292769762007648,0.42928339898518564,0.6238848415226961,0.4265723322233018,0.8478590487893348,0.6079833727951999,0.5424314841851863,0.8331146835700763,0.5020844122353083,0.14336812183868092,0.3685324667116962,0.3665051335124356,0.3458707764586054,0.5693049823090551,0.6728648846496758,0.0870122667719173,1.4678641356182003,0.5799229607440676,4.966984712123293,0.27913525377612675,0.5352366456830718,0.4691580474505938,0.2794250135551331,0.25883907288454366,1.1276584207561728,0.2141348713946174,0.5029386095563007,2.80940490126584,0.48515207179550046,0.46764253922163485,0.39627547376909783,0.21443022983792032,1.2586152090723968,0.36946196236734263,1.132487545113416,0.21999327825352674,0.15829094631124643,0.08281837263526982,0.3713670166674032,0.42444777564698366,0.23681474755845588,0.2185719002613527,0.4415132504498252,0.06632815978328917,0.09623145566851886,0.298083320976755,0.24158806003495298,1.5266408871187618,0.49202522976021057,0.9284531132218286,0.43103747241950535,0.4318386573124784,0.06940264135379118,0.31632625926593066,0.10615028447904497,0.6037744190202244,0.3647285957031068,0.7071042341958711,0.39071116613986145,1.8602280622691376,0.19890750276211128,2.483072279546751,1.1247141149407087,0.2180571437914495,0.3075408835459787,0.539214755887473,0.08281837263526982,1.5699734296960326,1.058004710415572,0.6005256328251652,0.26143745739998697,0.7609350318442928,0.165485616853322,0.41927367340905247,0.5748023083681454,0.6216276213542683,0.7690695522455446,0.25612499675084927,0.40854445588068494,0.6728093997907122,0.9618224640141564,0.3657012052916484,0.4806271517427398,0.13366434631100524,0.6626958011587719,0.4050496587198929,0.2151824026198698,0.6080822872794667,0.1292363864949753,0.24837778982678496,0.23217132113574107
340747.86482200504,1.3526543888764397,0.46437461319510576,0.17371232425416477,0.3949828992415201,2.0711264164357956,0.1870161811038487,0.4329089613811185,0.03201338724733764,0.7472004744323953,1.0847263820276503,0.41032240687427757,0.31956962628480395,0.5231308881365422,0.6206654722297524,0.3409121211840504,0.8459023212195997,0.6409110599734047,0.5535854562721907,0.8114829099268009,0.6213561840016761,0.1780868052100014,0.42296664793694283,0.3143895276444519,0.36692090548287465,0.567252730906896,0.7448387407277434,0.09327813548908707,1.4771443966373041,0.5377639199725294,5.053619245116821,0.3009160688946812,0.5199793403414452,0.45279169923125134,0.4661975550117105,0.2669582637942208,1.1044397959647458,0.277010907594449,0.45955477879501494,2.9093366286815705,0.4760917878804417,0.5338145471196124,0.3630617787751045,0.21801591543194698,1.3131309935661999,0.35584180021991774,1.2212862926929495,0.16897223097443273,0.15819471280863823,0.09549952870916802,0.2990203774792306,0.4181336956949525,0.1993469183194871,0.2373412567120626,0.42935247160164114,0.09392404574215751,0.19367156121430595,0.3619236540767499,0.18210610376212605,2.523035082063915,0.5523166080014899,0.872453470450623,0.4197516097008918,0.7551779484346188,0.03839273982449381,0.28794554868370353,0.10371098825210992,0.6184285079684088,0.34835919241298197,0.6775189380793025,0.4032862198066539,1.9154638673307238,0.22822956841691278,2.316817113467623,1.1384132942602136,0.25381866883970905,0.30351017293687677,0.5334073278894836,0.09631628109280677,1.4832707288292242,1.0091549603400827,0.5783313138816758,0.16656939811747873,0.8324244043765248,0.15263909668087589,0.4209428200488222,0.5224264066303799,0.725731100757673,0.7687602856366803,0.23958489412819708,0.4060770558359922,0.5889795313984845,0.9545394938864773,0.37062298345427186,0.388312714879276,0.1361904622152652,0.5142572675488217,0.42385584766241163,0.2141743750539944,0.6026767298031005,0.13183049216844261,0.26510848792603053,0.23167344561453904
340748.4852960967,1.4086160578943672,0.5960902683061897,0.17119069816987317,0.45503789695193847,1.7525373548458218,0.17018103165636364,0.3170175462472595,0.03497576833065478,0.7795271235174819,0.9967837143338761,0.48834556910086957,0.3401984277053654,0.44755471824053705,0.5682658300223853,0.2975350487237086,0.8230306789587932,0.5203612314108043,0.5280843586298735,0.7586306401792121,0.4782049206109861,0.12722353974619843,0.32540109349678326,0.2998574376786788,0.4091519551767826,0.6654726525412398,0.5885833979967966,0.09323697915871611,1.4839411936189513,0.5835620309070862,5.0464419829880445,0.29420553682237405,0.6074153745273287,0.8255184519089133,0.37835119255125194,0.25591780456678487,1.0853210113705418,0.2744205679391029,0.521876782673619,2.884386199200771,0.45543975555978544,0.5406146442991385,0.32973760648691197,0.24619241055995042,1.254028489972431,0.41735400331893097,1.163607525382407,0.1295994010306154,0.1882909752694047,0.08492268443601579,0.2740554946668551,0.460797870331077,0.20614641567442915,0.2752553650207761,0.3607472183219706,0.07189980639701271,0.1636762621711706,0.6060867510884501,0.28901274877719396,2.020872016070613,0.6127318620154946,0.9542319875758465,0.3815982363679231,0.4982834113699146,0.04712705492022378,0.37143753566406906,0.10590918793899752,0.49191013529868616,0.3325247789601316,0.6857968304536731,0.42153438397501203,1.8794139943271373,0.24457029824119664,2.5629809604295963,1.2342800098153848,0.4112288686548373,0.5925728008753958,0.583860782800042,0.11321326986582496,1.523605861578561,0.8582360334916308,0.5574167786263028,0.17985223000167036,0.7978027644088959,0.3221169781713321,0.4225381931411792,0.5203391681828453,0.5324255835698098,0.7470358487354251,0.2420928408513733,0.41698648980249486,0.6366286366416195,0.9786293837037462,0.3455984027483078,0.4792429602085182,0.1304993968711058,0.6387940401676114,0.32370739880063865,0.2591988020612308,0.5972477251378522,0.13499937607355772,0.3040762645540329,0.23121019902175516
340749.0944061193,1.4241667158735187,0.5513389637538422,0.16118960774723728,0.5146261056676713,1.5303309199229453,0.13958226922132966,0.3022471122833245,0.0351722609961228,0.8284246226308369,0.896411197501545,0.4975440165059926,0.3516594518123876,0.44505857360825174,0.577924405891617,0.3849419496125311,0.8070699608351611,0.5098261929730711,0.5011458808399236,0.7372341224738219,0.526943466306332,0.1279512197597251,0.3273990808560187,0.3348419389737096,0.38032141971496536,0.6851717549737608,0.5314500790231869,0.0838144030621783,1.4000769794859473,0.6338184190800441,4.8968805835063485,0.32995024252502664,0.6332378391894451,0.732938742433705,0.41632054639045724,0.23567874466073335,1.069310677128831,0.23428212987755861,0.5439827139950979,2.8524059831732873,0.4480805762685547,0.48988569251806513,0.33100689186756016,0.24981483455680487,1.2371324607515932,0.4412988689404483,1.2070186720478853,0.13222515947566646,0.1866743454877491,0.06941007205536992,0.30241521602583066,0.4446624858809305,0.2143641295105378,0.2767385863790685,0.3860039221255559,0.07659559201473833,0.1487223962382043,0.5734115251714414,0.3146924278417884,1.7320356019247858,0.5553027825903262,1.0365527724183488,0.3746531786090625,0.630970607398577,0.04821467880756061,0.3735542062345917,0.10192602119515475,0.49688935332637935,0.35511385849140703,0.6881819344093413,0.382853656938322,1.9342875600602831,0.27440529894770826,2.238850363354636,1.2643431352494043,0.6571181665366974,0.5382411193211192,0.6400674103627566,0.10517680819837551,1.5330214389042804,0.6845101890922851,0.5505699205832459,0.1735941305411288,0.8641553970893555,0.3287179353634019,0.4244973880438939,0.5470834541274652,0.5028123119158971,0.8694246373155101,0.2474228712950097,0.42599209715672454,0.5849983091935067,1.0447251815557879,0.3425480853327175,0.46640798820853563,0.1334357598446799,0.6876568146599645,0.3202681186581164,0.2556184857802483,0.5917951357499088,0.13895966184351446,0.34766149008864816,0.23077834191275184
340749.685333726,1.4384668020997442,0.4885257659678175,0.15036965179322415,0.5782604467683665,1.2641339155996116,0.12242419500174116,0.2897300271976742,0.035433111080445376,0.8877538625892362,0.7807885949291719,0.5063145967722897,0.3633425344140848,0.44238598606871776,0.5904476218819441,0.491404794985618,0.7891570065633975,0.4984392194537147,0.47264634336465716,0.7142672979964844,0.5849403305022587,0.12861004472678914,0.32936805035839284,0.36141735639308664,0.34361139502323557,0.7048781029498308,0.4755903137185731,0.0756275464623256,1.3100241995465063,0.6808374608838936,4.715222415925478,0.35605421694751677,0.6547839520547671,0.6260224139738568,0.44624144053241865,0.21625366669157767,1.0557132026975322,0.2017314260334526,0.5695097629499601,2.810028171543686,0.4397391172746752,0.4136098801005177,0.3329212627336238,0.25421024020949784,1.2204951842182021,0.46936301304905953,1.2507970518275455,0.13510511110098986,0.1849966958163236,0.0556566359246552,0.3361224287214471,0.42716136895318507,0.22449735499020584,0.27829331559776604,0.41880891697835027,0.08224698589749695,0.1277682772531215,0.5377333224496674,0.3457259266849171,1.4329429856019589,0.4885257659678175,1.1194209520414715,0.3686354760435561,0.7637067428092744,0.049188648105577625,0.37691924337829297,0.09829462621433915,0.5016652432665755,0.3755653667856986,0.6914518533698342,0.3404876550684789,1.9965166818792723,0.3024029507603803,1.889432390022221,1.3021213415175388,1.056759912620889,0.4750922669393474,0.6836775931136918,0.09784696038252369,1.5434193155576654,0.48240826979290746,0.5401967604451828,0.16621438782928705,0.9421441130039208,0.332706958734439,0.4274084258467381,0.5802224814141017,0.4687809175388706,0.9760513329412581,0.2528267831199223,0.4335559760207293,0.5340813254212752,1.1262283975341993,0.3401720965373682,0.45409132345789854,0.1360495544824905,0.7425803354852091,0.3161790623436342,0.25209182154108534,0.5863188230329002,0.14405246945204875,0.39673466996629825,0.2303750267607434
