time,I1L,ASHL,NSML,AVKL,RMER,IL1VL,RIVL,ASGR,AIMR,AIY?,AIBL,FLPL,AIZR,MCL,AVJL,URXR,CEPDR,ADLL,RICR,CEPVR,M5,I2L,SMDVR,RID,AUAR,URYVL,AIBR,RMDVL,URYDL,AIY?,URBR,RMF?,AUAL,AVL,IL1DL,AWAL,SMDDL,SMDDR,CEPVL,IL1L,AIML,IL2VL,IL2L,I3,ASGL,M4,IL2DL,RMEV,URYVR,OLLL,URXL,OLQVR,ADEL,M3L,IL2R,CEPDL,AWCL,AVJR,RMEL,OLQVL,AVHL,IL1DR,RMED,AWBL,URBL,AVDL,OLLR,NSMR,I2R,RIS,AQR,AVER,AIZL,OLQDL,I1R,AVDR,SMDVL,ASER,M3R,RIAL,OLQDR,ADAL,RIVR,RMDL,IL1R,AVEL,AWAR,RIAR,RIBL,SAAVR,SAAVL,AVAL,ASEL,RIBR,RMDVR,VB02,RICL,AVAR
16678.793438294,0.06188718597925405,2.5339920166886043,0.26074239874186167,0.7764755256651027,0.17099118630364352,0.4616422797396895,0.5984038051125725,1.0143575951055057,0.525980356082721,0.18776469009656555,1.1676763905036405,0.4262527104432387,0.47000298864122503,0.12672080578854475,0.46890809116807425,0.2525941987811785,0.3082822150729813,1.2162678965702693,0.1936012310658323,0.5753882741467043,0.3520022383015133,0.8977834865770917,0.3060889028708811,0.326965985683465,0.6726618115487821,0.9157781809470265,1.066209678333569,0.6511797976877925,0.8077105184822259,0.162729939609766,0.6187539345143788,0.9129469816910905,0.520669977487655,1.825543523106252,0.6600041968153373,1.1220071345860734,1.1600073762208958,0.5161571282786612,0.5494870621373388,0.5082202859198205,0.6435040918949538,0.09777839952819811,0.20952514184613882,0.4183215005902042,0.847711812423369,1.52181418814564,0.07306905668713723,1.070950206153189,0.7951857792955872,1.3579781782190359,0.22000139893844578,1.0135778736806966,0.33325655697184686,0.08906080728110576,0.2503464194816797,0.33965128257163557,0.29809106746726294,0.4019778647270367,0.07015989943367291,1.3007849704224608,1.74811922399738,0.5069821464998375,1.0971498336670542,0.6983040354969291,0.31640650633843886,0.3110206887279483,1.1487640614839925,0.23850618950336175,0.689734115590803,0.19724263353102037,0.10089236129661208,1.175066295506522,0.2868526527595205,1.245696809989244,0.054154190507925117,0.29678620092088376,0.5839854067931284,2.3493727372876227,0.13311009011401762,1.358782586547029,0.9823885182514531,1.0016653555354122,0.495003147611503,1.1422376105762084,0.531324133285303,1.157670132644376,0.8182508171043948,1.0383134807041992,0.9226725337297241,1.0549774685937168,0.9415697732345004,2.3646856951767075,0.6732042807516441,0.6991825281331427,0.29102547261148737,0.44453890919521,0.3970756956449997,1.5019848594192657
16679.39345709667,0.07034626605671258,2.5343971930804754,0.2611816272557506,0.6948523464842968,0.17856509680360763,0.4641208660396934,0.5588230511408101,0.9184135362227228,0.460229175037818,0.17470240738240025,1.1169029865221247,0.41452051809622353,0.4583403402470003,0.14547872818954977,0.47196251167001035,0.21934245469462244,0.26452484592935893,1.168470095294858,0.19363218722029074,0.5955877255579687,0.42569167719255835,0.8442219665448668,0.31137251375475566,0.3341119381142859,0.6528557760923889,0.8775877407050703,1.0147569169833417,0.640106404034019,0.8078396685471825,0.1801376639718716,0.6188528710875769,0.8863155553520105,0.4905163204825906,1.6210857974611539,0.7342840176218867,1.0332152282505633,1.2080439487896926,0.5482878624717621,0.490772824751889,0.5241320695952711,0.5887071315246647,0.10001662563031545,0.20955864417780382,0.3903029747811596,0.6650879322457538,1.4550805857829765,0.07490606855717243,0.8241369951937995,0.7081636941180957,1.3724315272932779,0.2094627363314982,1.1090632818773278,0.3358453008007435,0.09331671673267022,0.24937478657158654,0.3272338828314937,0.27788468663286187,0.4020421395707495,0.06502641799565151,1.2907408739238604,1.683501322690142,0.5272671340921246,1.1120411405411363,0.698415691850883,0.31603709040868794,0.31740168913480227,1.2403030262184593,0.22161957333911625,0.7097954076990128,0.1972741719328981,0.09686619681539471,1.1221865395721393,0.2719553191296218,1.2455983585020678,0.05309467272439948,0.2921943200600633,0.5077013210169599,2.349748393707448,0.11001828819334701,1.0680779010371908,0.9871616131690887,0.9141433731430033,0.46452166126079847,1.1127912624657945,0.46575835624265194,1.140805019112552,0.7829208415619577,0.9169896392673388,0.8801463055467761,0.8849558482000371,0.9390682339515811,2.334534408005168,0.6568896817007646,0.5600931035297666,0.2867143268069043,0.42377414711511435,0.31063987254592096,1.631731914777731
16679.993475823332,0.059242785980521115,2.5348024342586233,0.23742181518473018,0.7177725077762269,0.14453773321586116,0.6048899757216121,0.5501793986492305,0.8144152186807658,0.3949576823763298,0.13318763693068844,1.0671404185120925,0.4156406838455218,0.4467622184520068,0.13124279473232553,0.5655475382763041,0.1849717066851084,0.3681200340053033,1.1937225740389366,0.19366314832452916,0.6065392394864687,0.37178335385561084,0.6992934412737883,0.39326432755518964,0.30095283344915175,0.5386458928418529,0.9804394553174312,0.8559473040736416,0.6523443284699316,0.7462331742084994,0.13325805559447082,0.7934981749532565,0.8656764645966316,0.5695974950721446,1.6245297152842735,0.688974656035741,0.990322917568615,1.0767796802134941,0.5791362091044533,0.4418832166226231,0.5038485019208743,0.5843922352038885,0.100489387881138,0.1810519439526546,0.3485007334552311,0.9191518077212752,1.3778405809650298,0.07644597960178783,1.1342159910614906,0.7081638740155459,1.351257729289472,0.23643201016293072,1.1324525955529994,0.292751347456773,0.0871117381194615,0.35915711143821766,0.31811520105454555,0.26857202147165615,0.4021064246917833,0.0792526987270916,1.207919432290008,1.6382290975372342,0.6112181696691829,1.0224167158231534,0.6985273660582944,0.292413687309764,0.30521580170308266,1.2601619421343373,0.2045737482301364,0.7234041994120576,0.1973057153776551,0.09111251187821652,0.953819367968499,0.2576449866845177,1.223717406861069,0.04589174130913013,0.26023083965306676,0.6530545920626007,2.2822256536560674,0.09978962372261348,1.232984824522514,1.112637479156727,0.8924649217614395,0.48149311881786516,1.1336745647219966,0.5168945239978536,1.0726019988080495,0.7894186984489604,0.9586371930390781,0.8856383268225911,0.7801346203601065,1.0024493206408838,2.167908021456659,0.6341050696296217,0.7866394806218785,0.2547454450337273,0.5215145896439766,0.28061551861235867,1.772350490899461
16680.593494814668,0.049621534206389,2.5352077402334072,0.24940446002924505,0.7356999363100671,0.15764416557286498,0.5518174193265419,0.5310516844455181,1.3940106716694851,0.33016042223750963,0.12473485790152036,1.0993449735043563,0.4162022292448606,0.4352676727625595,0.12005833535909441,0.4699215825711794,0.21480316627500629,0.3394869878374393,1.1882196225783546,0.193694114379339,0.5517347500502384,0.3332460336602901,0.904439459705178,0.5295561999971864,0.2804209517462122,0.4826710741340242,1.0122565530276588,0.6464510915773705,0.6420063480321923,0.7216238406464401,0.08710946358209913,0.44232018290192676,0.8531114172055938,0.6373930373751923,1.5318798589774563,0.6096432997100407,1.0059163605685584,0.9567315346615834,0.5573350246945117,0.34312744788430005,0.5463368891787362,0.5812532999909555,0.10340594879922002,0.1941627831662921,0.35814011903729864,1.1612538989043442,1.2874179986619874,0.058465908104559,1.0760784132185501,0.7203500121545665,1.3906153263927301,0.2661242698136098,1.0455080037521138,0.26945476927568995,0.08238865582440608,0.3562036107600613,0.3526037597032863,0.1998581608128294,0.4021707200917813,0.06674210686091593,1.241419522080432,1.5920064195562107,0.5756019638763213,1.1986547056333683,0.6986390581220178,0.27590870966327097,0.2958379102007464,1.2196294351209986,0.1882293901492009,0.7350360470608778,0.19733726386609773,0.08716564074016443,0.8065854616383031,0.24381077334462253,1.2003980783820567,0.04091731728584521,0.2546335282616088,0.8713977639909657,2.1900641341754805,0.0938527088593936,1.1453713413424715,1.0974861681025252,0.8739777721745067,0.5034024938740976,1.0071955024208052,0.5259698501446041,0.8948395570961075,0.7735187035278798,0.8555569510335467,0.9284075088531606,0.7873744486965,0.7898695053910707,2.190098418746845,0.7057974866564944,1.0056769346816194,0.27280861180188587,0.5719976741949211,0.26290552141135026,1.641232243876316
16681.17760419418,0.055188837948518824,3.166299751465329,0.2569630702298928,0.7501139669809382,0.1640160744527271,0.5219722497880073,0.634916393772259,1.2719323787937646,0.42887795634098247,0.11816453236248635,1.1430686856326704,0.42915796729642436,0.4202713629231146,0.16834399131093944,0.49917581352954704,0.31193572957076715,0.28449138413256986,1.2857859649480876,0.39393857076001215,0.49964845822105974,0.4047774877923085,0.8369040127473277,0.5391236142453948,0.3005879582269729,0.43555004534377056,0.7326515398139736,0.682157196880314,0.5813932786360241,0.6739896874140492,0.07591108361501249,0.5628376426383194,0.8360454399936543,0.5695420567005248,1.4509097304063958,0.6414849429156964,1.020007844565799,0.7880020625825771,0.4961934005184467,0.3257972866472542,0.48622699296363653,0.5909593513780261,0.0860490459219034,0.2524927799094322,0.3547614382468497,1.575154985011509,1.373990613431726,0.08933304332665239,1.0406719462858076,0.6659026001492041,1.2999773069070888,0.29897288316066456,0.8846833763357063,0.24291546756803994,0.08539996906688904,0.45315809446903355,0.36959075188785234,0.17048217080701755,0.3971703935608012,0.06387789196190732,1.1709078814959453,1.68047437010333,0.7182077707055063,1.458719651204038,0.5623279990456644,0.3180760994058698,0.28558980646512805,1.1285181409419174,0.222859946711728,0.7848545949413029,0.1997928688085875,0.09309022374226976,0.7868637512676834,0.2748864847942568,1.1754958421608919,0.042000803500148357,0.25578420364753734,0.8580476346417114,2.1264794188835197,0.08625977827926316,1.1643537014769023,1.166077150629516,0.8748690969895873,0.5327809834895666,0.8582756947459386,0.5828525296230768,0.851736856866724,0.7904316297046654,0.9718470192565868,1.2690547037286204,0.8260200744514987,0.9280681193496797,2.304525972580816,0.7341607836077448,0.9914353356668173,0.273279901014045,0.4809828323169698,0.3874501707710237,1.7143436409829003
16681.793532487998,0.05198992737572166,3.0961020111644455,0.2754218392656231,0.7004066641276947,0.16932347882834067,0.536840966730722,0.6769631722664676,1.357760278356451,0.5116502052802688,0.12618350619149568,1.1286884956235008,0.3917184957969075,0.45553932917830603,0.17707384153597644,0.5756591969839823,0.28107745842916754,0.27282844606222456,1.5412413970532686,0.36866903849779187,0.5492064047284521,0.3662632617033618,0.7706206985266343,0.636067878148968,0.29235919284309425,0.42319800883837433,0.7181168707149296,0.6278494530406731,0.5789196257121991,0.7429680939078722,0.07001030704191938,0.4454162329743437,0.833451793807203,0.560829079790273,1.3997353092230547,0.6269950811096552,1.0328070582114974,0.7626761552428546,0.37015321337097135,0.30902083148937715,0.4318536291798458,0.756859614624373,0.08750637968617458,0.2215117505721581,0.34027407467409826,1.466706654672149,1.3745650910969072,0.08600677438913329,1.0454463741574072,0.6173196516902277,1.2083003315750058,0.303986782460276,0.7462499239821715,0.218193762774594,0.08136988742206697,0.3260084407342352,0.3430670219354452,0.19016462336412446,0.39254474765764885,0.06695188576120613,1.0209497152454772,1.7281844236500263,0.6419857716821699,1.7883106286419606,0.5702219987160762,0.35228374789788997,0.28890068788842865,1.049266186920749,0.22156210559615722,0.7351375730927042,0.20908927483148146,0.09609658590739804,0.7706206985266343,0.31615208144682433,1.1251167546499594,0.048590861779019306,0.2510794255851189,0.9259900571351993,2.22274269507002,0.08495588775672587,1.154498040584203,0.9997990015026595,0.8359275373848237,0.6212146447306542,0.7632814537787617,0.6285238673949138,0.8022996325337478,0.7764834088281894,0.9399878850160045,1.5924776339723798,0.6638182563001285,0.7948640521161777,2.1268743870521436,0.7150313694957173,0.9769617598807605,0.24464149159575693,0.6012028032987943,0.37744687274773925,1.4776346092383719
16682.41855230764,0.05015517107864474,3.4150609050791783,0.2670965098530892,0.7311404756301448,0.154115569049727,0.47739508584745144,0.7106859504190634,1.184805540036066,0.6739838590828676,0.1345255937422315,1.0303772308457924,0.42725623934229223,0.46312742057220224,0.15139612676180753,0.4870085196533669,0.27944212989765604,0.30134348676034417,1.6055212720684786,0.37597264295615174,0.44291337341307435,0.41435632087966806,0.8677031742766281,0.6671971667584183,0.3261526386848964,0.4001711894075538,0.7380824239352396,0.6260130295834145,0.5180099142761616,0.7046801536549587,0.08102776247516216,0.5366098871223105,0.8731571772908058,0.6372107772411861,1.3166392344605806,0.5809129446715291,1.0444863937573499,0.7876125672814824,0.3222622653909872,0.3150486088420892,0.41858583507396824,0.918654921342033,0.09657161574175098,0.2215635452442738,0.33116116510560895,1.3980753938172223,1.3660642809201,0.07923966162961094,1.1444622933447322,0.6348026523847043,1.1194868974897003,0.2710308283288303,0.6981854056950052,0.25560385037707767,0.09039292364023761,0.210517655966104,0.3322505110434564,0.2180937614743538,0.3882535281845502,0.061515540902271654,0.9124596487218812,1.8277641485425493,0.5663961450076147,1.8983840346308156,0.5729542282756883,0.28345698222279914,0.2866258561493384,1.0639660026062772,0.2188779265140402,0.8179323212066485,0.22763544289415802,0.09992192405665863,0.7121767510342667,0.31637771756472627,1.0272712002489832,0.047694088233838146,0.2837885556037229,0.9437680629307482,2.3302491444726474,0.07535296628316299,1.1452361338188872,0.8914628449851886,0.8389935303547686,0.6291787086204988,0.6999993072236758,0.7463361233291433,0.7557694647949431,0.7350980020141655,0.9441448166484849,2.0526955368743773,0.6413207538745787,0.8184566367971656,2.0023765115126166,0.7131756631216112,0.9622506688143372,0.2331662273123025,0.6606376440515238,0.3810770334481603,1.5685314823679453
16683.018570980363,0.05189237700672725,3.1189107973353654,0.27871352804051214,0.7621271668504245,0.16826381605572793,0.39408471521652294,0.6945572490159183,1.3639046423268144,0.573856546977855,0.16043606742444377,0.9355415655108825,0.38748983366151235,0.47504418656893693,0.1447342417780164,0.5307834197530279,0.29466594408582647,0.28727968594880376,1.6370654342575115,0.38327102512082095,0.3655813146359834,0.3891303166562124,0.8291680347385081,0.6582499068230703,0.4235533831296466,0.3653983181075709,0.6439047639798469,0.6270116388816533,0.531041819470548,0.6155323440555286,0.09190194269920965,0.36923889046949193,0.8767757687904799,0.6279884827202227,1.231730415240472,0.4682745151141462,1.034397436371547,0.6895715184188215,0.304342358205157,0.28483168862492925,0.3711261454698194,0.7818795452573275,0.09408642141753702,0.20960381547293142,0.3218631713213013,1.314265317357041,1.359048188721111,0.07143170569537824,1.0452436031131618,0.590308715086679,1.1088335464552679,0.1966053443950947,0.5458314033027272,0.27764566011698527,0.08175863789502572,0.20451577642545793,0.29595792646184055,0.23071019845990007,0.38426204801379005,0.0651594181300968,0.8219772832410749,1.737678872801132,0.5639817098208314,1.9065196658123216,0.3598942108226716,0.3068620465640406,0.2914176852492773,1.0178207074923649,0.2332035097702054,0.5355043557686198,0.22973211249558245,0.1043531959658282,0.6164751176390212,0.3166061538894108,0.9013215992998879,0.04932189202776116,0.27021993989246024,0.9527256760473476,2.5577159136087046,0.08101067006065885,1.1365165757535938,0.7492540594278458,0.8428712324279968,0.7355062785209129,0.6114475779783711,0.6982970430804717,0.7150072183614672,0.650923313895039,0.9799787938658071,2.5862756677595606,0.6626923728966505,0.7966408312481013,1.9557763235039118,0.7195100811884038,0.9472963462884306,0.2232375478142137,0.6161532405380478,0.3439485555058281,1.3384286906896832
16683.608589612,0.05578389034235095,2.4419941346945384,0.2629734753057532,0.844796568012618,0.15220632084577168,0.371837663602457,0.6965137909953494,1.1904271849541859,0.6304650694354457,0.132223975794698,0.8594291480083871,0.3776279589733822,0.4405659521356126,0.13216978564068377,0.4777968776681996,0.30238105939935034,0.2558124883368073,1.4805904948819768,0.3904416821321597,0.3646063052156794,0.3984248610617714,0.8031556295569574,0.6504764656431631,0.47254251317771345,0.34776780679825453,0.6016187624329211,0.6129613247104175,0.43102989256557767,0.5382721108753653,0.08638548081090443,0.3925421753625363,0.860052193642727,0.6706392826953214,1.1794461539931447,0.42931061759200206,0.9646075583600782,0.6147431890264362,0.23044988265555122,0.29371063475707504,0.34561639348569606,0.8597278904022886,0.07411389849010305,0.16678568187991047,0.31237452124665505,1.329293821098831,1.3990491304459147,0.0760192231135959,1.0819781471565781,0.49982336090239093,0.9864846319558283,0.2057524367493494,0.45993148849322196,0.3045888064147445,0.08164443874216627,0.1631725748650417,0.29371063475707504,0.24177751662714037,0.3369033751625273,0.06056182497895159,0.6833267829042154,1.7376167622691294,0.507946627168118,1.75124965973906,0.874970142702895,0.27030739692782607,0.3050762194014425,0.9250593012583537,0.2499664976655958,0.6608489282034189,0.2312971248711966,0.1022655840490806,0.6182942623721381,0.31124559802615415,0.7519825471440007,0.03867563701953851,0.25487286487184196,0.8728777412335557,2.470463283003435,0.0719879006757537,1.184355434081161,0.6543058695083356,0.8479512049472041,0.6749095436971086,0.5593079090084351,0.6597419785749374,0.6690752634092706,0.7209261034946388,0.9513375640803643,2.8795753984946226,0.6537430257496187,0.7169994907305067,1.8974374529476952,0.7013985307631644,0.9320928912719862,0.2594443940354163,0.5478341839599357,0.36437785514975474,1.2663887109006353
16684.193607848003,0.05443155493322525,2.4399865797407547,0.27390911169743976,0.8730365998190645,0.16068319743087797,0.33856236931489486,0.6130593350657253,0.9774116444286507,0.6924286239804843,0.13248533097014734,0.8397468509768083,0.38465978637470793,0.5021205455080469,0.17951853214308852,0.395276767967469,0.23808579519563575,0.22452810042216054,1.4001530374456692,0.3974880258512195,0.3667041156894817,0.3937601846233315,0.8207932886756187,0.641739714627437,0.5348414199021673,0.38333390597859673,0.5810589851584484,0.5481375019957624,0.44846676923982026,0.5725783690850436,0.0938867166559361,0.28098552857179077,0.8370247877557928,0.6775102983981408,1.1248544049643443,0.3552775138748035,1.0546379339911403,0.6262420820215197,0.20817467578511342,0.2615649845671402,0.32770948124430416,0.8952612512070909,0.07711136948873576,0.15355510807280714,0.32205982510720205,1.2252784024024679,1.370868790910858,0.08423931120618192,1.2231458608558086,0.4993879166889554,0.9225502084032088,0.21377409363213873,0.489106400757124,0.29711482774435327,0.0814924924220448,0.14478053046864672,0.27808143852749256,0.26147654332130177,0.2807017048055567,0.049585681512668955,0.6172091049330474,1.6720038628868732,0.5265040026630163,1.6812934867250189,1.129836915585872,0.25818538891317777,0.3191853628040088,0.8420258276155762,0.1893104520781661,0.693767944336346,0.22362061265011163,0.10059193183925827,0.6922108106354135,0.3385942840708397,0.6892278753334251,0.04876608347113724,0.3103853866213263,0.7544554896319513,2.4364600779634156,0.08854894103969657,1.1698992551254235,0.5214451480998048,0.8225212745465148,0.6583001594907562,0.5804970964924818,0.7600977849603954,0.6649812989852931,0.7023677908318788,0.9210452005441122,2.948529653670981,0.5906402769349973,0.6486525642272188,1.79985494748265,0.785415051634642,0.9166342103488591,0.27539774817405627,0.492371034792159,0.4289380856516275,1.428956451542674
