time,M3L,OLQDR,URAVR,OLLR,MCL,OLQVL,IL1L,AVL,BAGL,M3R,RMDDR,NSML,AIBR,AWCL,ASGL,RIS,ASJL,IL2DL,AVER,AWBL,CEPVL,RMDVL,I2R,I1R,AIML,OLQVR,AIZL,URYDR,AVAR,SMDVL,SIA??,CEPDL,RMDR,AVHR,AVDL,RMDDL,RMER,SAAVR,RIVL,RMDVR,AIYR,RMEV,I1L,AVJL,SMDDR,RICL,AVJR,IL2VR,SAAD?,RIH,SMBVR,IL1DL,URYVR,URYVL,AIBL,OLQDL,RIR,CEPVR,URADL,IL2DR,SMDDL,ADAL,RID,IL1DR,URYDL,MI,AVBL,AWAR,SAAD?,URXL,IL1R,RMGL,I3,IL1VL,AWBR,ASEL,IL2L,AVEL,ADEL,URAVL,AWAL,AIYL,IL2VL,FLPL,RIAL,AVAL,I2L,AIMR,SAAVL,URBL,AUAL,NSMR,IL1VR,AINL
287399.4746589171,0.21631871494331817,0.7011044064680758,0.42435266707278274,0.8780186024927306,0.2756478863036879,0.8449206949743479,0.41958283511400796,0.8332614671122179,3.912564987971955,0.2549470568974821,0.4362427418023583,0.2294830307573004,0.6972732348480317,0.27837277574051034,0.4651004601200372,0.4674029376453839,1.5289621519586287,0.13792217832158868,0.5816569890698111,0.5188601417898299,0.5892550653583828,0.6333309805094952,1.0197882275899284,0.06431096930747297,0.7622880528122141,0.6944272216445704,1.1649842063925147,0.6302657176181381,1.410466815368049,0.5866523674845288,0.5071416489431696,0.40535829990484623,0.7521702801182784,1.489609362251955,0.32422380991097516,0.7005067045017774,0.2231743756324806,0.6790570980885765,0.4311701517814006,0.5830490253102212,0.12159333145591406,3.02838153349405,0.1027383268737438,0.5156104155191231,0.6276238027956927,0.6353758683616937,0.32157322110002406,0.14718220164152515,0.7796678789659169,1.7785077881591302,0.7714048483090482,0.23242441161601057,0.6062074464006797,0.6775774129624357,0.5393450328637007,0.8701057073112158,1.4705215499766309,0.5608835251744606,0.28181647710971675,0.12424635051332988,0.725780959076683,0.8269436589110638,0.5891450981483677,0.34200214949662233,0.5502338379876038,0.0918112913232004,2.952018553549793,0.5624679419122416,1.80596539311493,0.31711703734052593,0.9148100276909653,0.7011044064680758,0.5635044762266778,0.30773112664851365,0.5879282234533131,0.5436737098971411,0.24891280703008611,0.6467330443338168,0.382051096857966,0.3981580579942159,0.5986958976581321,0.14671396558115973,0.1127586853463572,0.3307096256924886,1.133098030655476,1.3786705355007725,0.9856796644222382,0.8517922261336726,1.4563291530845646,0.39830859034128363,0.8600214052675064,0.2549470568974821,0.5418565029340291,1.2810302735466077
287400.07467772585,0.20157365374299485,0.6317942294769415,0.4474091085480291,0.7359730651885649,0.44347094953669935,0.8449919443874947,0.38735098345488916,0.8048389186503797,4.648984482567296,0.23697634569084483,0.38495252535300134,0.2775438966272755,0.6809526062191434,0.28785997961223225,0.3973259993822049,0.6157060057801466,1.4248932391637694,0.13884426303396794,0.5369703908732452,0.45298537224896623,0.5460388539141182,0.5863227529009736,1.0198742230131463,0.06397792983451767,0.9313164421980736,0.8068183065617699,1.0118055978310803,0.5493652386849165,1.3922383727823349,0.4759413040728016,0.537340274040805,0.39762953337714935,0.7226406093692249,1.4671548281180604,0.32597953509685546,0.6381313256959742,0.21402147239783334,0.6849650309675752,0.41685335305696064,0.57609111516148,0.11919211316804088,2.761283173389975,0.10274699046257645,0.35869045802571203,0.6724170735062166,0.6775769876134742,0.3276091699280121,0.13508655132800276,0.8048676263293595,1.6266155395441362,0.7422904305549902,0.25205224874303656,0.6572522770529166,0.6855821165810595,0.5607019647124499,0.6729558001706717,1.4675515709055449,0.5609308226572305,0.29215147013397424,0.12739088280127578,0.80865554602484,0.9711909065424541,0.5656644160973759,0.3765966653882466,0.5289479248741428,0.08216326380964976,3.0803804777259587,0.5625153730037198,1.7862975602477282,0.336252809222318,0.9398840878748604,0.7237817066544909,0.5369111148860141,0.3077570766131803,0.4920445812782724,0.555264854751602,0.2903368647294154,0.48356105401485394,0.3651893376674678,0.4861400463029331,0.598746383735246,0.15153991468295921,0.11342351193436646,0.32720964655005114,0.9762512842706963,1.3919394488160906,1.013336567737421,0.7176227660755649,1.7354765783870114,0.3598424145348271,0.8393054375222672,0.2549685557532866,0.4947927026098798,1.24651293923829
287400.67469663493,0.1952771951080024,0.5926157792771012,0.5050168027433674,0.6670166719819903,0.373347215716882,0.7072160111875673,0.39295569081460996,0.7879757551236912,4.98436644073583,0.19653888232728242,0.3593193213371728,0.31407513098453294,0.6617012494751766,0.2662441520198476,0.38766780935705425,0.6329877384058002,1.460453997122711,0.13216762086795783,0.5349927614303954,0.4096030747604506,0.5469854725061918,0.5518565286141596,1.0199602256880784,0.06364232018783907,0.9097914449006163,0.9460940585499538,1.092925416871244,0.5038725665824341,1.3267264320643346,0.48658865444383587,0.5397289527599416,0.3954326084059516,0.7200293930384233,1.724046244366374,0.3310119365975286,0.6336287126837089,0.20686828872415478,0.7846176443002514,0.3881768269638781,0.5243710860459875,0.11641920529692595,2.845763343711684,0.08784084740749969,0.39138008660123946,0.6640638477930717,0.6814141055797474,0.36883882779087246,0.12094055744062622,0.8320317743189448,1.4959416643425154,0.6584762676215838,0.18174237282778938,0.6109328547969207,0.6579373060765692,0.5151084984166548,0.5224229265938424,1.4555682387423623,0.5838751904194002,0.30287551302709376,0.13080911915839083,0.7904192747015246,0.8512354619859461,0.5255064394645838,0.32075391525592256,0.41138395769419167,0.07119011727518315,2.9607178773445613,0.5194241890078178,1.7764307264067367,0.3454611046892673,0.9408253805915897,0.6799734837920524,0.505799947984662,0.2573464001777347,0.42438061399787663,0.5128942849174338,0.2867221523323154,0.45338684236511534,0.34739470989605425,0.43019794795126015,0.7287920928848152,0.1384795950171859,0.10186373200775882,0.32201161203747497,1.0359220445564365,1.3526671588745256,1.0425852426847566,0.653148288731107,1.6269422055702496,0.3602611806329452,0.8202440874270693,0.2549900564220196,0.4360166509652163,1.2932975842608752
287401.2747153287,0.18931315845853883,0.5441207085462223,0.44397695866710685,0.6646134582542735,0.29348045586742955,0.6882144244951299,0.3622857940146721,0.7385606812280524,4.335826159535313,0.14984653568067177,0.3479227470315876,0.3501896182115714,0.5937519129810938,0.28636759890130903,0.40851366232167596,0.6894321715372475,1.7085774446556887,0.15265998084039048,0.3500869584319618,0.4322365731105868,0.5549928980874841,0.6744967187326237,0.9163415349944439,0.06330411162022714,0.8217039120234655,0.5779592680143327,1.1331055474446226,0.4879221160360026,1.203324585263521,0.5668528891970024,0.49109368836522677,0.41237766619320865,0.6540043631438217,1.8168228574224636,0.30240458010223187,0.5506360697812418,0.18935914173725113,0.8873361386347698,0.4227585240692995,0.5361781494901128,0.11441059129199044,2.886671541777704,0.09976879020803435,0.38876314117239225,0.6105797262082338,0.7066350830694029,0.3227137426836131,0.13239538161378997,0.873050622471874,1.3918895741691768,0.6489791879561806,0.19027025228289948,0.5426585256435756,0.5939325005657252,0.478347997859613,0.6123019473465178,1.4781019323945668,0.4368640640237814,0.2607941339356671,0.13453847232336572,0.7343806323889913,0.8392850302075986,0.5658670729937291,0.32116673143106067,0.4565206927043148,0.08369944601702996,2.878304377888493,0.6263019732826869,1.7843725468854394,0.3963348370892237,0.9421260370613871,0.6518957456485337,0.5914424709516635,0.23932102847968448,0.4198149473110738,0.5263288883455444,0.2805127147942175,0.49164711054123666,0.34188774343494943,0.3617317246738085,0.7139486172923434,0.13989205517010328,0.09860446944281585,0.31086487590633183,1.028546620912131,1.2055986276263824,0.8894305591036165,0.6120277413692019,1.6351253973474902,0.3819187196728783,1.0064196637655132,0.3092266147337831,0.3421523802424813,1.280165322165313
287401.8770071047,0.17749225488006612,0.507758134875604,0.3890104323993627,0.6128478128846979,0.23551201391699308,0.5882661754498466,0.34243876091493197,0.6283423296204361,4.782297842803214,0.14386480488142114,0.335880279151726,0.305213179800515,0.5886835609214698,0.2600756867204426,0.36502539308729,0.603125528156727,1.7029049798858744,0.11029635040908953,0.3031436960001374,0.4131931023919886,0.53726965313898,0.6566629093920866,0.6062873920002748,0.06296327495433768,0.7524463864612003,0.5474399921512847,1.0862106883841796,0.46323135090290923,1.1538630403208718,0.6753653340266714,0.452883825232097,0.4278332432748144,0.5879504750393408,1.7831193673346326,0.29729287713935293,0.4981486935380049,0.19230689354193928,0.6207270245099248,0.38159655644556323,0.5567897410296222,0.10184488662397634,2.594391222175628,0.09219505101555861,0.4121915955648612,0.44410439767743043,0.6395022616987042,0.2846021140045505,0.12672203607545737,0.9013216691366143,1.2468283089723164,0.590602883197413,0.1888518448443411,0.4439464433462036,0.504088788979042,0.4252138560710911,0.7636284106854672,1.4408871897462179,0.41297232061138905,0.24576904167242777,0.08229066839217287,0.5834236155779953,0.8618888461118874,0.5103168963714128,0.2835746695496604,0.3983948442870124,0.0964042506937358,2.79386630299432,0.6202334700244941,1.7658357239935598,0.35742411523873074,0.7570029018760492,0.6327888034257997,0.5369405782187234,0.22264791231648506,0.41342201823818914,0.5335526547404057,0.258162303238133,0.5011760849790684,0.3501555272994942,0.34226659461985154,0.7056701887586374,0.13136899478975692,0.1007538027452377,0.3367472579634373,1.1200902665767787,1.1912372378716398,0.9351212317292373,0.6603100942414615,1.5465466524752771,0.39313259946167933,0.9039505240049295,0.2057266709804322,0.2965670192055581,1.2676957283693426
287402.474753168,0.17072618229495995,0.5556986026937238,0.4425500413874016,0.6133172666599251,0.23380002186504237,0.5516000515857886,0.34300442079260135,0.5717007833926218,4.700773949551448,0.15145914012851072,0.33681535716956296,0.30214156671790093,0.5822943940789734,0.25602010762507926,0.3721215007694915,0.5195556041445386,1.6985843448985871,0.1359541977365004,0.3323324833558899,0.43729263348832,0.5148854414106551,0.6729584134507199,0.6858133974707908,0.05828442471423152,0.770449812985321,0.5055135607892808,1.0049299185427258,0.435526394521162,1.0588184898255941,0.6222097356085805,0.46297034032681655,0.42509094884553156,0.5681781663437255,1.8196528833527328,0.35226466009493956,0.46760004373008474,0.19565891660316045,0.7069933675536209,0.3252869869426676,0.5143600481030932,0.09165493734652373,2.557715901848897,0.0932497197033984,0.4808652931976049,0.39801670388929833,0.5611200524761016,0.265890220944558,0.11791653276671701,0.8469736641148705,1.1724215730598222,0.5611200524761016,0.18486513356770792,0.4561951646147168,0.5063965539085634,0.4231637710478012,0.7793334062168079,1.335416718775002,0.41618852059745765,0.27327275282927027,0.09770747182419681,0.513623670081471,0.7618202959647448,0.5186824014484974,0.30635864934040036,0.41564448331563086,0.05195556041445386,2.5279627364157706,0.6066162729471369,1.33663031368128,0.33007061910358926,0.8593730533417774,0.6680000624715496,0.5241231259392158,0.20855401011435704,0.399408370686114,0.5401586712054427,0.2530541413127517,0.5151525905500933,0.36436367043902707,0.29846811301920306,0.6578788494037988,0.12893954694218282,0.10101464359325872,0.3117333624867231,1.2415587368005698,1.197811829191409,0.9132813354103217,0.7348000687187045,1.2927765914890579,0.38208563884559454,0.9413527196145126,0.22405835428733228,0.32013587899579926,1.2266345333198503
287403.07477209996,0.1657715425319489,0.5124325280736669,0.4275560913557709,0.6561453097719981,0.20978219435680345,0.604833390275563,0.35404881381984177,0.5676315008752709,4.238604602469777,0.15909384198322016,0.3629440700874548,0.30379498735703153,0.5867063522986248,0.25401326024083976,0.33133200465210383,0.4560724207704005,1.695193096586357,0.1444739841217417,0.3658504409471699,0.3827934942386187,0.6084341555415623,0.5990792508540169,0.668056392743392,0.058760981141827144,0.8267659225111591,0.6601969057699404,0.9655889158078101,0.45194687509083165,1.0586124377318364,0.5600472753537418,0.47025198595344914,0.4546092728328098,0.5604534165076244,1.5271351602868477,0.3356951317086757,0.4765106844717094,0.19950489544384573,0.8145977950225877,0.3397543940237822,0.5689613611531221,0.09253643319979139,2.3175662212965613,0.09264555635214965,0.525348176080761,0.38617969541811564,0.533401276081052,0.3719859459593887,0.12365466884913746,0.8455946669793071,1.2361379127265841,0.5538318487292277,0.18658931667645862,0.5550006955098948,0.5526648339968061,0.46851356739686106,0.873992864808449,1.4524838990614395,0.4055055586722127,0.26722255709735676,0.13992362241711992,0.5341949058079183,0.6430042780155147,0.5413560423955073,0.32589039895300875,0.4697944955421273,0.07722486741804348,2.476406612128946,0.6019121954420661,1.3124075586475024,0.29036437985252006,0.6810283615345258,0.6543526718666044,0.5165784897376229,0.20214962892811572,0.47803146325193824,0.5327233193680554,0.2851460212929112,0.5010931359877375,0.35311552187865003,0.3883785469677686,0.6159154059926882,0.1338416428220382,0.10310161651787782,0.30315938374148405,1.1053296679936122,1.1511125536501523,0.9816564184278934,0.7687895032722386,1.1063665626164954,0.4059370442017139,0.8615903053078413,0.18319896955643533,0.2992892639490396,1.2252562661669197
287403.6747906927,0.18359808646284795,0.5161933191282752,0.3539191747081488,0.6310308730185962,0.2410716028019423,0.6728992070090752,0.3306820571768057,0.5275418098435464,4.515520504897071,0.16198934293305933,0.3692201916598169,0.22804178228686212,0.6359373272780983,0.28198287186568366,0.34054289522021947,0.4085470933002112,1.6830386643772624,0.13250902434013428,0.3411639460929615,0.3834124392671612,0.5170319601802461,0.5710033196599493,0.7784185875172516,0.05594245328179044,0.7709615961607813,0.5736861289078755,1.0122365437102927,0.4509760912416335,0.9745644340338161,0.5860420902188945,0.4278764490582559,0.4726542169829571,0.5525472829627222,1.1790778139296125,0.3244015556779894,0.45490079715610227,0.17448570933077587,0.664366301254549,0.3397830444063948,0.49429478233048657,0.09393673135023389,2.3803243804385987,0.08243261353364256,0.423222739337311,0.3514051474213506,0.6694227527217856,0.29446449853363177,0.1307489424229029,0.8307454312345881,1.2390454224012557,0.5192028570854713,0.19844753724706915,0.45751197662194704,0.5889289970672635,0.5442081855252574,0.9423485350065999,1.3009976935213183,0.39572830798411146,0.3311515259358855,0.11224293826458434,0.4712085615824531,0.7943491024587418,0.5262719390917299,0.28237217173480333,0.43858883372923707,0.07195060145165663,2.7429269371971206,0.5845986367947101,1.1308057213223048,0.28758762789184544,0.714754559703721,0.6399816655436826,0.49988820071922313,0.19945129961231284,0.36050249269007123,0.6356566055897003,0.265520929228049,0.5368269834858895,0.35075918207682605,0.39752707302040285,0.6442713607164938,0.1293765955074648,0.07860149738416271,0.3342414366604658,1.0808579240293306,1.1001358802271435,0.8708503830872922,0.8100467235203256,1.2392001676769395,0.41364429440135664,0.8025973542575117,0.16609157531363725,0.30974144165909884,1.2334798328544958
287404.2873100232,0.17059065972811902,0.532043248184043,0.4348960071167885,0.6296208521030429,0.22519772276278144,0.535677423376557,0.33612301566992464,0.5028851403048579,4.876651591456929,0.14985150932161187,0.35951484902600184,0.25406922568108675,0.7193389771405108,0.27019178048360654,0.3384494573257419,0.3910255004944797,1.6699742332290104,0.11692958681913652,0.32436194981407535,0.4042010408562744,0.5880758372923348,0.4905767627449487,0.8762318404674534,0.06105983645907913,0.7545511458826049,0.47592393231648555,1.0232711259665281,0.4415522858904456,1.1308127130357,0.5598710327994344,0.42344870946847796,0.4879440055371535,0.5771040897847706,1.2755954925723985,0.3069401654002334,0.4894166211192725,0.16823231604907912,0.7778894617862556,0.33936773104716833,0.4782683851850396,0.09240362473455817,2.4140301794918506,0.08263575040221663,0.39756059518506415,0.37620823585287405,0.5474036953310687,0.33112803347012115,0.12528170016336057,0.7357367260529939,1.2472489260707895,0.5662796848252436,0.21247382147666108,0.499608234590856,0.5459747244473301,0.5819904434861568,1.0178021896709746,1.3635178937553547,0.3894125606284366,0.2914766512013258,0.09432975071123618,0.48655814059941926,0.8145656609872433,0.4822437617882401,0.3131504814383742,0.42564844302415833,0.0668169067537923,2.3892106051356032,0.668169067537923,1.1268749018104693,0.34311384549244694,0.7285612717192352,0.6431127275052508,0.4848598573861578,0.2050272207239654,0.4157496420235965,0.5769317684680239,0.26330810661494447,0.4920231029651879,0.3623763771692159,0.32562669747101314,0.652504322394487,0.13062404293308943,0.09151011142367206,0.32740284309358225,1.1271245417975781,1.058886518555452,0.9506470473100531,0.7217377945043255,1.2068288219851622,0.41048698832709535,0.8443227307979209,0.2500672351775593,0.3203870678844341,1.3072128167472699
287404.87482846476,0.16835018353984565,0.552352282097572,0.38710989388385286,0.5876956829155502,0.2711639353292689,0.554158908601248,0.3405276699864959,0.5315021319736074,4.608789974364744,0.13642935496253844,0.37420623075439113,0.2467698568951201,0.7515658848016563,0.3007968416829272,0.34775709926127973,0.3765721289467266,1.9039718430989268,0.11321526089702916,0.4141215620348595,0.438095099419775,0.49374433224537717,0.5044446738110664,0.847874684062237,0.055575182785305606,0.6748380593682705,0.453291052717948,1.0676505453726977,0.4453125970589683,1.128558473703719,0.5072072404803494,0.5065673866107478,0.5176339791415209,0.4873839893566807,1.690379869959491,0.28569637377955015,0.44338331311469414,0.1599976338738594,0.7681075262853292,0.3283299861186364,0.5003920527529648,0.0928694655686024,2.0581342691491513,0.08060578077607641,0.3999668046106717,0.33110944575177864,0.4929662920117728,0.31183852562865927,0.13137641588985183,0.8770458533306041,1.199712105543592,0.614892867436793,0.20210811153674152,0.5315429414124875,0.5605668734515185,0.5405772243727582,0.9046744040216049,1.2701423024644238,0.37053754221758334,0.3385089258468999,0.09952293371127424,0.4677577884429889,0.7766544411883589,0.4430625014755019,0.284151927558825,0.40169030419962887,0.06907815441141187,2.548203516957203,0.6714226628368262,1.0958896757807168,0.3949102640133431,0.6204950254855974,0.6454332274639691,0.4837040766853636,0.1986935738518891,0.4632164506911152,0.6244807587975986,0.2629226784712225,0.5203459421732657,0.34341711050244755,0.33549524136600584,0.6615330179497203,0.12610870558452225,0.095950315578049,0.31101573268504806,1.217855863603818,1.1071190259005654,0.9656934987210093,0.6576009076018589,1.1792766779055637,0.43744015400686925,0.9234444081519652,0.24669417609664482,0.29279495154446633,1.2183458675724363
