time,RIBL,OLLR,RIML,IL1L,RIMR,RICL,RMED,AVJR,SMBDR,M3R,I2L,OLQVR,MI,I3,M1,AVHL,AIYR,RMDDL,SIA?L,IL2VL,CEPDR,CEPVR,AWCL,SAAVL,AWBL,FLPL,RMDVL,AIYL,IL2DL,IL1DL,ASHL,AVEL,CEPDL,AINL,OLQDR,RMDL,URXR,RIVL,RIH,AVDL,IL2R,OLLL,ADEL,ASEL,I1R,RMDVR,IL2L,NSMR,SMBVL,RMFL,AVER,AVJL,URYDL,AIZL,RIAL,ASIL,AVAL,OLQDL,URADL,SMDDL,ASER,IL2VR,MCL,M3L,ASGL,I1L,AWAL,AUAL,SIA?L,NSML,URYVL,AIBR,ADAL,RMDDR,ADLL,AIBL,IL1R,RIVR,RMEL,M4,OLQVL,CEPVL,URXL,SAAVR,AWAR,SMDVR,SMDVL,RMER,SMDDR
10776.734211647998,3.2251780471748765,0.8828663120208824,0.8989441278876551,0.3001729467640403,0.9944106669454424,0.39065798078858294,2.1401894582454437,0.37190428461820474,0.904281692046428,0.0837542597492764,1.4982706466259446,0.8599701090164028,0.133673420482035,0.4577134502879259,0.7608504572785597,2.4464328722541278,0.2222709201038489,0.43757409976557093,0.6915095292119744,0.14077158273243764,0.38779181805352364,0.5285336164681385,0.16302518290264412,1.2725273530116088,0.9172447019670146,0.5647638473078928,0.44291942473248724,0.17834912152045362,0.11654654986718668,0.37298144641816594,2.9621874544609095,0.7180493405676578,0.3696716355411382,1.4571985231357025,1.07875486557068,1.3301067197771224,0.27329809631446017,0.9042041511707595,0.834370838543679,0.3804183008584513,0.22494888299666635,1.109708149259216,0.2838640666386504,0.7553277284944954,0.07710637228381308,0.4841544794341264,0.24499194749224235,0.2151008904230796,1.3304273778877864,1.1339584229026867,0.5547052699967774,0.501291862361872,0.6528236814238919,0.6040812462752688,1.212386836930085,1.722599630804829,1.7400419886002856,0.9904862997703084,0.3092464975357898,0.5411813706876322,3.1752988586264133,0.15851879573297753,0.15721601665881996,0.09438255630736685,0.8484862520859255,0.0622358576290777,2.6527708510114083,0.8635352987942636,0.7069822037038086,0.26707652059909115,0.9998547619097728,0.6453026712692388,1.3580508964586813,0.5541265729100605,1.0635767391885107,0.7805053194443119,0.4188245436667566,1.0462449370544806,0.11019980136112247,0.5950021553549186,0.4941048241073554,0.41636665315228033,0.2789793366699335,0.752301575736104,1.9810455160933647,0.656228430782792,0.8139839689906619,0.28592277624384854,0.5206345876306371
10777.350140103272,3.2581640585603,0.8675262701864532,0.7886044751407888,0.3033440519999789,0.9377170320469935,0.4024182078127672,2.0224206173721693,0.3790094278765406,0.906232884873002,0.08626707127040664,1.3194794722352023,0.7402710104284779,0.11532473796505922,0.42950734584325534,0.6924855714231689,2.3940388417645395,0.22274207538761648,0.41875795687343187,0.5335286561646687,0.13002663790176675,0.35992012519045113,0.5482050107840851,0.15495693767070362,1.179749833763459,0.8850592193385861,0.5120553665976697,0.393126378226598,0.16672770505145898,0.10819339035024968,0.3230052405555331,2.721072473858432,0.6677019362440398,0.376387059022694,1.3414087942251627,0.8367260753508404,1.2209771699876726,0.25609375495904096,0.8705595788234689,0.8344935391293536,0.3687665463840303,0.24251302552939488,1.0394080345626464,0.275233036910345,0.704962788926289,0.07711771136303472,0.4684641859006848,0.21640174106974028,0.21513252264704386,1.4241889602227606,1.063105248209599,0.5422666014005063,0.47706029474578043,0.6160985672377722,0.5726540909500778,1.1227739124984326,1.7228529521984095,1.544581843782137,0.8642164310030109,0.2788214728544173,0.5041937472346526,2.9902014553019836,0.16396861773382254,0.1589807611803811,0.0834159875179282,0.9834629606722005,0.06594405947187872,2.562434747942939,0.817115959891835,0.6202545076811479,0.24680237155916648,0.8748258439809024,0.5805234082620748,1.335438393915201,0.5620506283495724,1.0857776160544137,0.7478330536199332,0.45600739843134075,0.9505395598336052,0.0974100311203099,0.5573245351954874,0.4214428040292341,0.3890313117867376,0.28236892666096675,0.6095421474999575,1.9813368439224834,0.6967724987225152,0.6939089326517225,0.30577729305880225,0.4884954791779514
10777.950158788362,3.288508968334019,0.7676894823727423,0.7142499403313286,0.32905772129681915,0.8787155688770447,0.34361064263181357,1.9995344936411104,0.38514949289902217,0.8791812476347445,0.08518632113928216,1.3773045019598982,0.6775963372907472,0.25064737179494323,0.4411152155762765,0.6763507557883746,2.0815833133347548,0.19102132659979032,0.4162892391334112,0.4840739656436272,0.12058917867038722,0.3833384451267697,0.48892911067543254,0.15100588615896346,1.0935967202028,0.8971123996171984,0.48457911140383964,0.414313423102475,0.1682172302460169,0.09727213045091782,0.30259877925691564,2.4612111146650832,0.6490290360884006,0.3250398673805869,1.3653327606148946,0.7318227969401682,1.1564080348150763,0.25177809108234955,0.7890431032925148,0.7844999476401988,0.3512159828775028,0.11116814908676322,0.9673288196654173,0.2946296957391516,0.6493230526204125,0.07448452200118139,0.4237194373568776,0.22894034663412624,0.252933036454287,1.4418172063374137,1.0152342382352806,0.5134909743531444,0.44948854504395236,0.6172832957002791,0.5553188292409205,1.1054477628814585,1.519971783877199,1.4774085900371285,0.7718845068665824,0.2583160310729768,0.49912230202220215,2.374383863513509,0.1572991497282092,0.16072503482423597,0.08805397947466394,1.103130094784035,0.06719770172855719,2.462965539623581,0.8359844811324594,0.6426236231079989,0.25735630118254343,0.9085396932558492,0.5558407454338161,1.3409657983590813,0.5395079841935808,0.9634572920852812,0.7185344493353966,0.48550987560341485,0.925399727533056,0.08884949582842644,0.6060722794656128,0.3532372821596976,0.3872425562284298,0.2625921738873961,0.6269154637024025,1.903857486582197,0.6260990156566504,0.6324770988914484,0.2986122544812326,0.5328721195894436
10778.55017766691,3.307202187270812,0.7443313620729678,0.6865845594114127,0.2983165586671213,0.8248559280168875,0.44473798883859833,1.9523718000587524,0.3910627143235951,1.2015728119498972,0.19532411671965466,1.372025698360372,0.6052357203478446,0.3846382606171661,0.4329901929070127,0.9248975874077044,2.2338747836320434,0.202422273989661,0.37517003527725334,0.5888080415609611,0.13080529083488185,0.35757828248329515,0.48089554890677705,0.14007495711451914,1.0028405630674275,0.831556611688914,0.4755868666771138,0.3999322959332171,0.1806552056213206,0.11369241819934091,0.2786310291518929,2.405895375743607,0.6064608938708158,0.3350280870826576,1.3357854788438466,0.6176916511647198,1.0457352710529204,0.20184262570367154,0.7171207709300582,0.7336553684490745,0.3344100748123821,0.2044772362476314,0.9389861568569254,0.27886273894744545,0.5903831781658586,0.08206038673792918,0.34974540869831516,0.24089974395424074,0.280020215194673,1.2178978771272384,1.0282342301948393,0.5786131997645029,0.5052465587486117,0.5654033346475204,0.5108235534451371,1.0960639466860937,1.457046363433122,1.4183965144031012,0.651787198673687,0.253561025310694,0.5421805818987406,2.6067810830935665,0.1502493205535805,0.14070806426531926,0.19441157732596367,1.1736141372129678,0.0684368968398301,2.3529156994404334,0.8100584796703041,0.6686405625297547,0.2541359936220562,0.8092225060070736,0.5834810366386739,1.2409122905356695,0.4995245526810344,1.011560915789753,0.6488578560563136,0.49415332093177594,0.7506924917984851,0.08251561163037742,0.6574387661092322,0.3216911311671597,0.39500690382469755,0.27461963245224924,0.7600976536514226,1.91170956396293,0.5875735472977102,0.5721494126680345,0.26863368453338154,0.5722731474026082
10779.150196497456,3.4395987848651024,0.6484679472408418,0.6585604975499243,0.25380712221160895,0.7847186460368097,0.4385385544544018,2.242550429355813,0.3558427127572861,1.2310720113067726,0.12879828828756987,1.3676044557462859,0.5185647572844871,0.2776077900943366,0.4156078015794557,0.8192821351032377,2.2337571749727445,0.18168806006287333,0.4276955682178919,0.6192360932786105,0.1248141564691994,0.324335805898568,0.4606085875792281,0.13362869803965594,1.0872971778694853,0.8520706307584802,0.4840507489713082,0.3970850195040596,0.1705316514811275,0.091677034775255,0.259627730337934,2.551325110335258,0.5674446551170713,0.2979646811642335,1.3237834706670368,0.5580260722784713,1.020502602662244,0.2401938311111681,0.7239558638855129,0.6819383217667234,0.33933454567060783,0.13141918368877042,0.8358233653408476,0.28185561406517706,0.5387759383296936,0.068212660592451,0.3238480828821792,0.22444207800058177,0.25047181237770133,1.2939735009355857,1.0067436179432114,0.49808713048708664,0.4603559570636218,0.5304228230067526,0.5232981069960089,1.1408697660920621,1.4715925270570007,1.2706574627700453,0.5737055981188898,0.2543559620642957,0.5754930470494768,2.384513023631298,0.13792353207646746,0.19063002469140322,0.16619027793609514,0.9224201467991124,0.06966190142755885,2.3540700346412597,0.8154728834021139,0.7174248241074315,0.25107369105697014,0.7880375036455646,0.5097746727702693,1.2272942542037009,0.47950436470839963,0.8812926998194468,0.5733284719524848,0.4752172980198799,0.6822137897954104,0.08393341627690284,0.549826413809001,0.2933809599860603,0.3754014434230234,0.2784445630328896,0.727218242341279,2.032409340171422,0.5552579242689195,0.5404600341609318,0.26318105103774625,0.5620259452393959
10779.757715670401,3.503747723238117,0.6427699979790092,0.6309829974137415,0.24289970824652057,0.7598955146128262,0.46091325129347016,2.315103200529773,0.3813161165764242,1.3402376586842253,0.12205786643721883,1.3263984965290623,0.47103755577087697,0.22702497997545706,0.42172533894964837,0.7800722725931655,2.271601138921091,0.18747493584125866,0.40367724686948614,0.6866011657685082,0.1190324634177757,0.34318450491878183,0.4473964663240432,0.13085495350093054,1.106564416731584,0.8250294158653542,0.46655369261074064,0.4037018388430999,0.18649521858759613,0.09186583305665287,0.2511037241751416,2.2505127664608566,0.542210536846515,0.29583775377720917,1.2756094700286593,0.4987922939055246,0.9398144600960823,0.24016053614710522,0.6914532247252493,0.6293265989025538,0.3248669348875149,0.15238599870549552,0.8004637646737809,0.27665970315453664,0.5121543925040177,0.07291659538136797,0.31250291731356467,0.2209678008878766,0.2254001933540641,1.1705413176701815,0.9521753320358664,0.48120709596009975,0.436328563877735,0.5355494938647302,0.5079409391572532,1.1617019341042882,1.421791751254808,1.2571272134392006,0.5220052690028403,0.2550825233430767,0.5579529587475176,2.3806492683555134,0.1355459633142758,0.18897081883433411,0.14048488505447207,0.8056966816368389,0.0708729660740974,2.3551877788543853,0.9050779088854206,0.7144198505972086,0.2476925201693012,0.7518198668983185,0.48963547463953844,1.2055354888326812,0.46224058953406943,0.880704736255193,0.5320080526805094,0.45306914926553626,0.6707252717216077,0.0821427207996092,0.5074799674930683,0.2789294299434346,0.36798856298734534,0.27084135382998353,0.7525697245209706,1.890285022344667,0.5375498032292647,0.517408737307404,0.2507379200074483,0.5753104874509858
10780.350234376727,3.5693247343705705,0.6370275974865599,0.5976728382326972,0.23091523018638807,0.7297862933623235,0.4804197756264462,2.3825510060301283,0.404485658197886,1.4499886894383103,0.11426326375551175,1.2860872460656871,0.4111417513074715,0.17017404583942933,0.42782136924776404,0.723960771282996,2.3097320746799874,0.19245548876139243,0.38137219201514966,0.7453598966449934,0.11344936389295289,0.36608512102720064,0.43058150711387866,0.1280053400120173,1.1261611997735494,0.79342950292807,0.44889506280714947,0.41085023584240765,0.19986350169777897,0.09205535669331198,0.2419457992354175,1.9250215406478985,0.5201569165674254,0.29354102052075154,1.2223098682447815,0.44493422401767463,0.8652121434298358,0.24012323200953867,0.6513079704769364,0.5757972310816966,0.31004466289014426,0.17223260284555145,0.7627443840302993,0.2714098766507815,0.48314943344250555,0.07856803955782353,0.3006861422585198,0.2177737130213091,0.20423210282778506,1.0619096813221833,0.9078715669262378,0.4659216874147348,0.412378061284674,0.5409004291979573,0.4894276464194421,1.1852127174263918,1.3638201214454808,1.2437933989584995,0.4626482329364111,0.2557495933329941,0.5427000400574327,2.37635324191258,0.13312992529662707,0.18734072590217876,0.11434063857437449,0.6884578939532743,0.07207033549892593,2.3562713835302205,1.0011020040397678,0.7118947584282794,0.2439407714691498,0.7183665289594455,0.4720323791150182,1.1798255827884405,0.44638352116431196,0.8799810208349564,0.48791082520120005,0.4271368550569676,0.6591618133595178,0.08044477116442579,0.45905912001823573,0.2645044219213352,0.3590027215249907,0.2631331432362592,0.7805863579257449,1.7610683272307959,0.5185564337472179,0.4906751255522019,0.23795532866768038,0.5904051946609363
10780.966162711273,3.3105277363171006,0.6478440206827819,0.6268844345998583,0.23871701608447607,0.7163409080223183,0.4787117500580736,2.414423803728377,0.36220902149824763,1.5407063526317644,0.14923768917131633,1.3881332521129004,0.506871264767372,0.15382704122888544,0.45657957165599605,0.7446933001765721,2.1981191011268533,0.18736827578255214,0.38007928091434157,0.6229995169769859,0.1045074947309879,0.4007943912434725,0.43922043868507354,0.11871128701143989,1.1678297823907218,0.7119994479736982,0.5074081431824754,0.4578054004507142,0.19302242149434165,0.08492359827930561,0.299257409901609,2.364395757201814,0.4999474384684881,0.3101512746855125,1.262921556044896,0.5201294668639028,0.9496164886252074,0.2394414387221193,0.6071066721561444,0.6486435648912928,0.32315451135711004,0.14999988370232406,0.8133001824415008,0.28592738012518426,0.4347106456197796,0.09278994274253409,0.31785689641682957,0.2505460242344421,0.2762066824035898,0.9686732821189126,0.9167260159721414,0.45515946445807187,0.42926011734748687,0.5011257375941006,0.4658841153257502,1.1544970968649824,1.635373732064588,1.2057133509024904,0.8646265226215688,0.23961519883730226,0.5106553417844146,1.8268406888798836,0.1483332183278538,0.2669997929901368,0.14126973174081311,0.6007495342278079,0.06853370213881853,2.2060621193865915,1.0045021451675713,0.6665526746987812,0.27409399038842547,0.7039367364548323,0.4317160831930073,1.1489938181586135,0.44666632035803167,1.1070723123981283,0.4408407797033412,0.47788140288875064,0.6651070112119896,0.09052235237760842,0.620929751139853,0.3384241073614479,0.3809197046659285,0.2652018145861628,0.7091051412746181,1.7799986199342455,0.5554605622489844,0.5364718062857379,0.24736745527027384,0.6077087799334979
10781.575272565819,3.3061978528173763,0.6799605626787872,0.5670713572919616,0.25741602824950255,0.6968190890261953,0.4998423381034554,2.4494362706633916,0.34380689922459895,1.4552922172657683,0.1280762864954158,1.1488005030992658,0.5149060797997239,0.1363603697070342,0.45333768099111577,0.7748283529121631,2.1002418235468854,0.19210197903478002,0.39015446689715544,0.5241877792287379,0.11315214294192455,0.3783053312358344,0.4884304125759793,0.13111707298631795,1.1182260526235694,0.7178469283412418,0.5041190402914223,0.44506509557156987,0.17761772162718614,0.10622952898416071,0.30518749410621937,2.401395185996053,0.5136719680114562,0.33815001674711453,1.2526559417178003,0.5042797649394611,0.9471898187805206,0.2559601837192719,0.6167330610063183,0.6350928891863975,0.3292068802164311,0.22549964842292877,0.8542378447260778,0.2888188386155932,0.487165847855367,0.07475432398402729,0.3337988216786774,0.228238510549523,0.2549199138954532,0.9610825976835349,0.9599443237818174,0.4068524358507785,0.4177506312224122,0.5238467331784914,0.4675431307014472,1.208340984112185,1.4179980951931412,1.1708224879217821,0.9182988680780492,0.28964553838784707,0.4584049213243963,2.0803042669412704,0.1405468722857589,0.29882942131233975,0.1389654728788868,0.5393585480231737,0.08588975528574155,2.0793441265103745,0.9013976619171037,0.6208087486947026,0.30094877891029964,0.7690463048479333,0.4382179402550842,1.1340600992929424,0.5510329754695628,1.0971372123392187,0.4431603947346017,0.4776308342719287,0.6184062380573393,0.10517388425610585,0.6527621401716358,0.3449969263317094,0.38986322325261547,0.266338167428656,0.7766822256052887,1.701297220168743,0.5481899347893726,0.5901141657160648,0.24529990415990816,0.6090364465716219
10782.17529160582,2.738291224770064,0.721071200861336,0.5490307960273314,0.3026887711325184,0.7164231269408718,0.3815404678140988,2.2697647649841732,0.37215832516293246,1.4507958529227458,0.10761397810141247,1.0139084653948736,0.4959445350277631,0.11765565086778376,0.4039510679793909,0.6557012830098584,1.880231425387879,0.1974270464768087,0.4499168957377724,0.5904792954265814,0.1122851827200651,0.40349963142929873,0.479371356997201,0.1420157274681923,1.0378444810772098,0.7214184707519453,0.47783981911542084,0.41215791276214375,0.1970892479442221,0.10432747166791764,0.31687259191340406,2.241002058080511,0.5665297855421467,0.2975943592204397,1.1749638771940099,0.48600988162034015,0.9706896637014973,0.3454018442688654,0.5412159939918053,0.6322143983586274,0.33575561167640694,0.10726037247785909,0.8994580036691874,0.27647859986528894,0.4592169554597961,0.070020535291726,0.32849206052443797,0.25302157339250764,0.2294487349397501,0.9858595980431413,0.9466067302729538,0.4203285505635282,0.4608873792621636,0.5285925231174493,0.46693809413560217,1.0043971289465166,1.1969065786612656,1.1308279674122523,1.0101466250938527,0.27590736308870784,0.5274668317083158,1.455947826832273,0.08523776408612846,0.24534754491982733,0.12340252754383395,0.5445286288220633,0.06402148962416583,2.028892125344779,0.8128470836039495,0.734339657450111,0.23171179095559422,0.8289880609726034,0.4943162414497578,1.169138060008664,0.5747255148085791,0.8527764140265998,0.4436758707968959,0.42364148495220627,0.5659516939242465,0.10227918689514945,0.593507394377487,0.40466413253010475,0.42696195207768195,0.2704287724381292,0.6924252934404015,1.4718026110570748,0.5554620485840583,0.5503893358116012,0.2176193779384119,0.6261176907718544
