time,AWAR,AINR,IL1DR,M1,RIAR,AIZL,IL2L,IL2DL,CEPDR,AVEL,RIH,ADLL,URYDR,SAAD?,OLQVL,IL1L,IL2VR,RMDL,AIBL,ADAR,AVAL,RMDVL,IL2VL,OLQDL,ASGL,I2R,RMDVR,IL1R,OLQDR,AIYR,IL2DR,URYVL,SMBV?,AWBL,M3L,ADEL,M5,CEPVR,OLLL,ASIR,AVER,CEPVL,URADL,AWAL,I3,BAGL,M4,IL2R,ADER,RIBL,RMDDL,AVJL,RMER,AVJR,AVAR,RMF?,RID,MI,URYDL,RMEL,AIA?,FLPL,SMBV?,SMDD?,AQR,AIZR,MCL,OLLR,IL1DL,M3R,NSML,CEPDL,AVBL,AIML,SMDVL,I1R,AINL,AIMR,URXL,RICR,ASER,AIBR,RIVR,RICL,I2L,AWCL,URYVR,RIVL,I1L,NSMR,I6,RMDDR,SMDVR,VB02,AWBR,URXR,FLPR
698574.6979323033,0.2717271116897701,0.6185657827084199,0.29101319312782736,0.4571916482399307,0.9720319442560883,0.9759994215795825,0.23535419122735993,0.1367877977213809,0.45141289320630634,0.5453455953866616,0.7815389307648627,2.2140727619166456,0.3978558956205357,1.1895349953801095,0.42587554131957156,0.42586471305765145,0.10432803590183146,1.000545566299541,0.5725678424891585,1.065596516430471,0.731153272418257,0.39211664298702664,0.1241536128177558,0.6502871048985952,0.4944943834354375,0.7213514142662559,0.26878156034353956,1.1782857055574103,0.5906362440405015,0.35275457154455275,0.10532058592626749,0.35045640199770534,1.4155298448160554,0.3623028155863602,0.1725251502792191,0.6628336951819424,0.39055578744401215,0.4102732232249723,0.7389070581037609,1.5502380089993295,0.5815706801169339,0.3974904991145318,0.44138414081587024,1.7386734768960816,0.3760509134992355,1.7816539557680897,0.7995262751365665,0.35289235284385734,0.3065639208807663,2.2456343155426763,0.6761507965706983,0.30107566379034123,0.21219090361059817,0.29535555618453274,0.5742157831934764,1.0371381794302375,0.9175201173940288,0.10907021935191472,0.36908187034785134,0.18023185749981369,1.2149337205359914,0.4463150626788495,1.932820824221877,0.38179893122329434,0.12185072273083862,0.7861287508005929,0.314174028275995,0.7867146852732392,0.23218337981502388,0.21543581745224744,0.2530443946980453,0.4757952638423284,4.064584712359478,1.1241871930573555,0.6576044255505853,0.17108744069355897,1.2680598545522606,0.9602014511441787,0.3952659542025105,1.2680598545522606,0.3389468164683715,0.48528343972518573,0.5942749803169934,1.5662048798785362,0.9998616663909291,0.8459172345897749,0.2816947728841317,0.9895495403680322,0.10887382589590115,0.19656854888196137,0.6833613374340944,0.58817496448054,0.4448771322129334,0.35480291653759793,0.44126624975261813,0.5795019846280572,0.39598423311574543
698575.2684047389,0.2615367342563419,0.533985431779264,0.271470100605501,0.4216972390744496,0.955197596539375,0.9640765379405459,0.22646703579924146,0.15097802386616097,0.4193336211831652,0.5846815817082682,0.7119358083153619,2.3269487928372063,0.34925036846148083,1.059168905891837,0.42984955828327026,0.42677678478884407,0.10131420022597645,0.9689139114048133,0.5802513603811411,0.9520859056049743,0.6713753110596927,0.37083121874075187,0.11583231994977596,0.8231943882767735,0.4826346664573999,0.5839029597715383,0.2619088265476639,1.0629744263344472,0.5778814016946162,0.39277205070304877,0.09678078452959037,0.297380956100014,1.2558626530685209,0.3598654267494796,0.1843420068826894,0.5757636503370546,0.39060369477300366,0.3759352794267408,0.7583665869856179,1.5448914070025774,0.4429093738367459,0.40963029731128947,0.44011518277965794,1.6135776300695954,0.3783545658332709,1.8367602682502013,0.7192319930910583,0.3529356402066101,0.3076533316517997,2.3413207393398503,0.6095038741263535,0.28176712593626557,0.19702096731470653,0.2607802230415508,0.5742862190833594,1.0372653994627374,0.8909088527588509,0.10714569435663038,0.33889747910382945,0.1998777886811119,1.0510393199913515,0.39277876521430943,1.7778720567417088,0.31728376589132307,0.1274415258490028,0.722767135529494,0.3544701429901171,0.773762372314075,0.23733510366509353,0.2303429997371258,0.22461580662377081,0.565407633002133,4.2942736661678955,1.1192066551817585,0.6426399252339197,0.15604440050596502,1.265339628592587,0.928947586335742,0.40359003453003034,1.1196123118164747,0.3007482235413927,0.44069261020392936,0.5544815680778581,1.2426652733599404,0.9636895140393253,0.884469683121447,0.22754033928644166,1.0340570313852158,0.11510514629465578,0.1863133060476029,0.4724384096099008,0.4799055050201585,0.4774907381309308,0.35521199450702945,0.5580147762093309,0.6025173793088364,0.30646285441489396
698575.8911516777,0.23684229413407953,0.5202074466711953,0.282818922763693,0.4579675385560714,0.8806725777868393,0.9350870284800805,0.20730033939430131,0.13726958500857214,0.4562485487335275,0.6286626519653283,0.7656162769492192,2.336472831145907,0.3508813121715018,0.9339169475208758,0.5683664765944674,0.5073483861916827,0.08720655988779877,0.9918620534615674,0.5299316262648139,0.8080355571585679,0.7341556080975702,0.3699298985824232,0.11248735791642052,0.9987812340201179,0.6044724753050585,0.6777010220501947,0.23773923871697386,0.8736228588759841,0.7092523357985766,0.33463404195621616,0.11772611866836864,0.33110901244892804,1.2378323387020187,0.5181352964571053,0.17471450757545168,0.6125446825767135,0.3590516887136661,0.38473091907881996,0.7989371908290012,1.6768563516047152,0.4251419073400736,0.4395753590092271,0.4576596267193013,1.450185233568376,0.34697078083017807,2.0776543630960904,0.7270203946750302,0.32306237215970934,0.22441688117915187,2.2475768688748685,0.5865299262331591,0.26941657325880686,0.1674276870808119,0.27876284955586955,0.5743566636132256,1.2408381255128054,0.8551035358136582,0.10511361592369114,0.33774373923212064,0.23854114298488047,1.0043427236855758,0.4286353493170898,1.72719954758603,0.3267176672426249,0.08925904049818484,0.6976040310135636,0.24215113889991435,0.8553658945171025,0.3400906764581609,0.2111839769362648,0.2081623367440697,0.5414558407255773,3.9470688825649556,1.1189638592698765,0.629435029685374,0.1414879450516567,1.1432595437142508,0.9437283969339335,0.37286901560491736,1.0108821228631268,0.30065683442143015,0.4424549879578627,0.5294199797120732,1.2672924187398533,0.9225268274685683,0.9195381343513004,0.23993971297388772,0.9636324867601764,0.09163928157813643,0.17348539041508904,0.41746103205548113,0.4590758635680155,0.4647555949575942,0.35568074693332247,0.47795756291961095,0.5121687984120311,0.3217959123971445
698576.4911704393,0.2533930720043618,0.5132095983382825,0.27902642553732665,0.4470728490530273,0.8847203361184214,0.9349586373243456,0.20624063951164073,0.13745998369856927,0.454713871029272,0.6562704953719674,0.7727913802086868,2.27128678666732,0.3527262763767297,1.142631789521839,0.556285044839632,0.4857391795094117,0.08901139876400428,0.9730450545138568,0.542324006831839,0.8666951580878635,0.7391598214336704,0.3892564326379345,0.11059184084110132,0.9426790722191561,0.7221005185324971,0.6787193951658447,0.24273102138895777,0.8468687982623241,0.6980083275244399,0.3328296826206301,0.11751090735308159,0.34743219397111036,1.2202017286291555,0.5343610007324938,0.18402766112182753,0.5980575708125314,0.35213651200344065,0.36940608311507184,0.7984204114312338,1.7363406200779081,0.43218765511715457,0.4350923563276432,0.44581575165182047,1.4901556281599375,0.34333070197739474,2.2089368918411094,0.5470984387743629,0.3114034797372119,0.23233086988369295,2.105634465564472,0.574510747484737,0.2732653564822484,0.16921227205979386,0.2857840113410414,0.60287116669426,1.2485004767548606,0.8198440107373561,0.1050297971120945,0.33649845494185104,0.22569241060416284,1.0187044841914557,0.42350781433068774,1.676408655512491,0.33543177605982105,0.09581373602644727,0.710531315018402,0.25644067713577434,0.839071872387645,0.30349138566868716,0.21436605658883148,0.20931536643631782,0.5274365569077542,3.88665089434378,1.1342138571009297,0.6330574510661653,0.14368243471233674,1.1100985742353493,0.9281901582182661,0.3599968342075373,1.0563465882953036,0.34794687371432803,0.46950848065997985,0.5322907256543223,1.3279150163352333,0.9138649590971129,0.8606428561963025,0.2578219735231567,1.0271907791397166,0.0932664955666771,0.18280771077690577,0.41154041055010804,0.4320594514867042,0.4541806478929336,0.34070973888665823,0.49799015622093956,0.4870306077729269,0.31364667434298554
698577.0911893273,0.271483401021239,0.5063221289828211,0.27468948926294395,0.43553872353041295,0.888874548420161,0.9348184283313211,0.20514012830728812,0.137650866481233,0.4531007688340587,0.6857741366137104,0.7800762521585416,2.203857481063619,0.3548315516777857,1.3430175008569771,0.5447557367548144,0.462741210724145,0.09062015376681173,0.9523891797510998,0.5548172679600719,0.9437365126011162,0.7444333292909988,0.4101278173805789,0.10868295468654786,0.8836075640200578,0.8357348551122763,0.679651153251088,0.24757052317737224,0.8187397270620793,0.6854354183851398,0.3309912895382249,0.11729071839562608,0.36538582344941356,1.2029576456077866,0.5502467601880058,0.1932856448194748,0.5825581313580754,0.34521963339737805,0.3551849247216138,0.7978777142537304,1.7963641100677725,0.4398937957514516,0.43039166108819893,0.4331842515226715,1.5318353394745756,0.339825576625544,2.341203488358066,0.38513565350894985,0.2988191450375154,0.2405084649735288,1.9515956315220575,0.5630443377423229,0.27740863398003596,0.17108229619693072,0.29305024849963995,0.6339681539241974,1.255601180871589,0.7824715031581304,0.10494613395788861,0.3351507274232879,0.2129880240797267,1.0330697529416537,0.4181155870596775,1.6254990081921854,0.3435059980330409,0.10320628623442447,0.7224556037630613,0.2697259394772341,0.8207108265673516,0.2691817112611855,0.2173816786459207,0.21046049190011226,0.5128746487616788,3.8220745126138285,1.1496827337319708,0.6367902697127311,0.14577551746401887,1.0754092936642388,0.9145153132430541,0.34655977172578406,1.097898016790219,0.39698278370323486,0.49673873666956214,0.5355801050047975,1.3921771256920288,0.9047516152078484,0.7979298115890157,0.27665287327848775,1.0974601536583732,0.0948350446396867,0.1911183337736077,0.40495109585169276,0.4077906919506528,0.4429625416484429,0.3262971668608907,0.5183472795461631,0.45956524154115935,0.30540493810914454
698577.6957536159,0.2913383358684651,0.4995424310995077,0.2696832901552534,0.4233077264732013,0.8931395467660758,0.9346655207990974,0.20399647478286886,0.13784223519747416,0.45140332558805335,0.7173756039863667,0.7874734235494318,2.1340684772184035,0.3572578158990505,1.5355660711422248,0.5337415680292467,0.438217127940981,0.09206336645384348,0.929613719148793,0.567412615859836,1.049414701121823,0.749998781917064,0.4327368247220878,0.10676056339224708,0.8213262809456281,0.9455770079402062,0.6805078266660285,0.2522647014579494,0.7891278360880433,0.6712858446390212,0.329117924958298,0.11706538995468821,0.38522700594245435,1.1860874853193093,0.5658033108845633,0.2024889691546871,0.5659374124527238,0.33830105258200366,0.3419523363806051,0.7973074336189389,1.8569340135608177,0.4483582221718077,0.42545730492247275,0.41968457249151414,1.5753362505104787,0.3364480734207564,2.4744649196395665,0.23856643728605176,0.28519541317800784,0.24896300576449817,1.7838535612142963,0.5520934484951124,0.2818817447651531,0.1730440866218971,0.3005745904594036,0.6680149615879315,1.2622011602820977,0.7427916556771907,0.10486262603245865,0.3336878564104308,0.200425517363817,1.0474385305807494,0.41243795170571773,1.574470231742828,0.3510088336887812,0.11160824006400828,0.7334903197218143,0.28210974314730214,0.7998665743602424,0.23695277767378453,0.2202437305286954,0.21159779895835407,0.4977383550718756,3.7529004612461603,1.1653751965659214,0.6406386805110451,0.14777415226140947,1.0390846201032526,0.9023892648371441,0.3325201684383331,1.1360232876827776,0.4478624656391297,0.5241474330105489,0.5393891654320573,1.4604160685456617,0.8951512100142374,0.731017648143971,0.2965097093237025,1.1755620916473182,0.09634808708579295,0.1985741301152377,0.3975744007398432,0.3858706230055297,0.4310413534010101,0.3124122505606445,0.5390367851711709,0.4294357235942247,0.29706916160544533
698578.3162280197,0.31322904335159246,0.4928679786675582,0.26384168951390524,0.41031533156184785,0.89751990153675,0.9344989443966316,0.2028071669948909,0.13803409169754827,0.44961501429260925,0.75130668888295,0.7949855035289387,2.0617951382175335,0.36008619446031653,1.7207314907971196,0.5232087854308004,0.41201084946086375,0.09336554871902834,0.9043777652725596,0.5801112760408962,1.2033558258391435,0.7558814430493539,0.45730969149923717,0.10482452904650547,0.7555681182431658,1.0518151660672577,0.681298986363389,0.2568200961639384,0.7579137434150126,0.6552461702269158,0.32720861636794807,0.11683475309901156,0.4072699026999442,1.169579185566323,0.581040941547372,0.2116381383405727,0.5480702462595676,0.33138076924379145,0.329608679568691,0.7967077580636143,1.9180576509722709,0.45769918128226644,0.4202717186229863,0.40522478841092013,1.6207802263921414,0.3331913826074811,2.6087321102448837,0.1052916615288874,0.27039881949052796,0.2577087470157167,1.6005036844441247,0.5416241043879193,0.2867259176860297,0.17510461102086708,0.30837100691606917,0.7054520607963386,1.2683528341000159,0.7005855206647583,0.10477927290876278,0.3320949519361272,0.18800248025321759,1.061810817753426,0.40645197292051877,1.5233219507206464,0.35799934314498577,0.12124140920440704,0.7437324051806361,0.2936813334957037,0.7760031682651376,0.20662036629679137,0.22296380281096637,0.21272737219718915,0.48199338663431784,3.6786253362082375,1.1812960889596318,0.6446082094951442,0.14968467558394682,1.0010072290379595,0.8915644611284265,0.3178369410126663,1.171131724308225,0.5006912799162497,0.5517362679736785,0.5438543212883401,1.5330121808127708,0.8850243171049718,0.6594724742144475,0.31747841090436096,1.2628826936283555,0.09780855849380761,0.2053011326800714,0.3892617841532087,0.36597395642251374,0.4183494779141078,0.2990264309489155,0.5600667807305401,0.39623671979579067,0.2886377682815213
698578.8987461592,0.33845745092904084,0.4751998271345594,0.24551991068618903,0.39648879256329206,0.9020204380343346,0.9065350548413134,0.20168325761377842,0.1382264378411151,0.41897121143995264,0.7647341480389495,0.8026151827009677,2.358216189958822,0.3805208872173414,1.6851098931940915,0.49209829237983227,0.3978622999711003,0.09940077355716155,0.895660588534602,0.6004782980449994,1.008775850500108,0.8186566566679208,0.41707193539432474,0.109746366506494,0.6778538700550752,1.0085492298106682,0.6528289985376011,0.24754723719772212,0.702913334830803,0.5810562038259984,0.31010882419006014,0.11659863141485376,0.4083599124186101,1.140808158901428,0.5551419879809998,0.20683081348321228,0.5316808971432176,0.3244587830691644,0.3494861170327568,0.7734656889930471,1.9437061656204577,0.48670080332471966,0.412597229121534,0.4304775400084449,1.6508304411962662,0.33418877021692484,2.8685046421307256,0.4000908901254958,0.2542720275774416,0.22424814514495645,1.4161633431146263,0.5184918164301866,0.28627422784462525,0.1517135112441041,0.2789338630280964,0.74027098364771,1.1136520269491705,0.6556055442675662,0.10469607416132491,0.3541751906784821,0.17889601348198259,0.9702531737119489,0.3985164003460823,1.4720537881122269,0.32065213730194925,0.11217992317434312,0.7213704478950026,0.30720418698364677,0.7801887057345102,0.20604931431774995,0.2255523483415674,0.21384929498820726,0.46560266963556013,3.438240226179963,1.1263497495550479,0.6352678730388935,0.15991321587188842,0.9513945214726361,0.8644359036876921,0.2985842815579806,1.2873625664641482,0.5253027090400764,0.5661923093386058,0.5634603849640243,1.5558525508695207,0.8743271369483377,0.6254492406289442,0.2999063339324646,1.217409186357639,0.10756348608768343,0.18291505541144018,0.3606106295501357,0.40678873626533957,0.4369040787773117,0.29870503722740593,0.5387196022622559,0.35296462919591753,0.30986085207852804
698579.4912648263,0.3616397981461721,0.461876393805608,0.22769654793562447,0.38174579137149667,0.9066462545073047,0.8799801881982663,0.2005484802596803,0.13841927549729843,0.3863766738617628,0.7761441421161017,0.8103652363295377,2.631629063407566,0.4022212474541497,1.6510134128771152,0.45928790524383195,0.3837432984193709,0.10570763505466332,0.8875186963953363,0.6199206124057579,0.8582917876002484,0.8781259253092272,0.37653068493199543,0.11443108066597049,0.6036095987888306,0.9634595968263003,0.6217002888050089,0.23549253363826095,0.6371027734375655,0.5068480266161318,0.2921135100408864,0.11635684058707012,0.4093785383872268,1.1093083584559964,0.5283766251433298,0.2014769454460677,0.518083574004174,0.3175350937444938,0.36898394078785657,0.7508932813098472,1.9682747747423537,0.514409222415492,0.40431522160460887,0.45332312725365237,1.6804505669622571,0.3353349160506469,3.123374656675882,0.7649827772405383,0.2366282423111263,0.1854503702401305,1.231130177173077,0.4935994731533152,0.2859026541202012,0.12831667031766605,0.25590821699802957,0.7727533477235256,0.9605378150899067,0.6075707367867133,0.10461302936622748,0.37546707769762344,0.16915414434671233,0.8540870513474609,0.3906104416652024,1.4206653653262997,0.28023611502953055,0.1021573244515273,0.6991932979674977,0.32183979597229,0.784126490384696,0.20547919628111375,0.2280188184988431,0.2149636495101632,0.4485260571239841,3.1995414923554883,1.0734943499548295,0.6266525582624017,0.17098043509318897,0.9066462545073047,0.8289337184066785,0.279849295163807,1.4112889810726912,0.5512773708310746,0.5794130037083106,0.5795912129270441,1.5801549007127311,0.8630108732743328,0.5947092214880082,0.2827659110592089,1.1835716795241802,0.1179882112030054,0.1587675468722469,0.3371448383595002,0.45874133196186334,0.45493637681683263,0.2982905426084639,0.5170131533967275,0.3113483016852008,0.33157348736267145
698580.0912835614,0.3637573562740392,0.45130851137751876,0.21403158504228395,0.4030033190282431,0.9469302670204763,0.940066925814861,0.2114412032569706,0.12495950969868669,0.43032557794541215,0.8149339267691371,0.8057111810777264,2.596623657829703,0.3627029871254188,1.4819394436654236,0.41447728247951526,0.36965374123409406,0.0982692822260987,0.9183825635547462,0.6967931960383329,0.775885255964169,0.9375900246789226,0.353368719074397,0.10540333622673397,0.5682169783663222,0.8819147974624909,0.5893923540788055,0.2511020680099053,0.582486585284199,0.5735657473571255,0.2882941149886765,0.11610918795173468,0.3926902419664967,1.1034344397054994,0.5249648497867904,0.19807808762917287,0.48382954439304937,0.3125419357144566,0.3557279296806992,0.7263987743980788,1.9452660206940195,0.6690229112870254,0.38663770201186776,0.4614268771122192,1.8293121040559015,0.31816051502229714,3.013763950993818,0.7227776917354359,0.2172439766636623,0.19948664291898033,1.17258213264488,0.46396345142988876,0.2911606548025151,0.13325482879464295,0.2851898487478091,0.84543087578751,1.152749097695638,0.5541295636638343,0.10859370872018527,0.3960124451267328,0.16167804821372533,0.778744648828105,0.44690189485096243,1.3691563021854816,0.2701954070757539,0.1626249806404731,0.7443531452200759,0.3212129775280461,0.7596345674067132,0.20491000964122102,0.2468894095531935,0.21607051677023423,0.4596236200487401,3.5409871918266247,1.1001990609471037,0.6344040557184708,0.18359040089064407,0.9383885422721592,0.7956065524041445,0.30282277698678833,1.4863344060036492,0.5276390437708139,0.6286654548462601,0.6125650449229295,1.6367257437892326,0.8259281959663102,0.6347302274694828,0.2637839906366682,1.284894624603877,0.12387397101277965,0.17101127682448475,0.34423200166995765,0.41904519871771684,0.47910235001495927,0.3220914557484414,0.4431521459239139,0.33555149232648207,0.3271805296234448
