time,RMDL,AIAR,URXL,RICL,SMBD?,IL1R,SMDD?,AIBR,CEPDL,IL1DR,AVAL,ASGL,I2L,IL2DL,RMDR,ADEL,M3R,SMDVL,AVER,AVEL,AVJL,M4,I3,AINR,CEPVL,AIY?,URYVL,ASEL,AVKR,RMEL,ASHL,OLLR,RMDDR,URBR,OLQVR,SMDVR,IL2DR,RMER,IL2VL,OLQDR,URYVR,IL1DL,OLLL,RIAL,RMEV,RID,OLQVL,AIAL,RMDVL,RMDDL,AIBL,IL2R,NSMR,IL1L,IL2L,URBL,MI,AUAL,M3L,AVDL,SAAD?,OLQDL,AINL,URXR,BAGL,CEPVR,URYDL,FLPL,NSML,IL2VR,URAVL
1214906.7250883891,0.6485041384226089,0.30443206465122635,0.3306867522068696,0.4909168150001162,1.0141040417523104,0.49491105300672783,0.32858848601266355,0.41673960076468786,0.4599715365728843,0.3357846267691406,0.9595230417907619,0.9092723432532716,0.6699264370910742,0.12623521889005992,0.773290207519784,0.3499681172347088,0.1057046558178304,1.1500275054254696,0.31951634599480555,0.3903759946687388,0.5909183884260657,0.6099444328947782,0.5640469748967835,0.40086200078907674,0.4778429646559456,0.09559852593343834,0.7816873169730634,0.33461701111163844,0.528523279089152,0.09100400831998644,1.8677910057131197,0.6909536012678512,0.31874019292761163,0.24051720047344602,0.41526829071290516,0.7096540192373524,0.12272344749076589,0.1674764071081424,0.08688053902835374,0.33959592783265663,0.502365401063166,0.19339147257580333,0.8332574219874018,0.7741887291842948,2.407660034994649,0.5403774664210202,0.6080123379959866,1.0068093194107155,0.2828917985146383,0.30830524613533866,0.3631070026585125,0.22244808898372537,0.21213663724908624,0.29518587395936685,0.2476152370535791,0.38084765699071244,0.10834727221327617,0.5569121289606516,0.15825554459418523,0.280900335367753,0.46722547610200804,0.8184102897410809,1.4142891449700457,0.26081747125667276,3.8378363413737433,0.37797037386784305,0.734365968225147,0.3309659798938355,0.24821185070217947,0.09359266400537067,0.2983599156148439
1214907.325107185,0.6114231877758863,0.3477648489355673,0.2933356112563584,0.5117867612095439,1.1290011627933059,0.4478982150343798,0.38115873881557993,0.3779747033972857,0.43413670465941046,0.35522183067075563,0.9035887824538981,0.7246513763307064,0.6284737799889519,0.12251750771167891,0.7756786693396137,0.31187981656566843,0.11065506490894064,0.9448642247234943,0.27599281923675173,0.39943492002818953,0.5368922811714936,0.6110653513413706,0.5821930194727335,0.3366323609831177,0.5037167829433136,0.09192617969919757,0.6208607996090337,0.31265566788454097,0.5087539507727467,0.08177781141711432,1.785177414351269,0.7760127376033353,0.35536999129477936,0.2197797746039399,0.4117410022883648,0.5967788278859197,0.12416203801653365,0.17379352752275923,0.07542977030575253,0.31570211031507706,0.5150039993080383,0.17379793349379544,0.7702906792676979,0.7205671898296477,2.262576255677345,0.5344970752115048,0.48645199764972835,1.0111598130331771,0.2712178391810503,0.32614573367556016,0.3336192574158254,0.18011691026457877,0.19360615462810654,0.2878653059823161,0.22351474687548856,0.38883045312478626,0.08705949959747536,0.5424125891151605,0.12238952981365138,0.26139304849022926,0.52241338327112,0.8384107660703677,1.3841992932719123,0.2995761900211421,3.567040479713652,0.35161091759945273,0.6472696574716879,0.31442130131489526,0.21034409919869476,0.1129116749474299,0.29798889123968075
1214907.9433084219,0.6648720690658132,0.41570888122008964,0.30132588787732695,0.535106074390179,1.08746288767111,0.395559417234774,0.30836621236044204,0.4236796279069939,0.46366929267756546,0.3406071954359726,0.8925332352544738,0.7502923128769993,0.6966104194889505,0.11300920850709383,0.7725114161403662,0.3506422253453414,0.11533059931783111,0.9250986370813262,0.28401350062417813,0.4080495498908569,0.5645033446691156,0.5928808944830599,0.5543662244682105,0.35405009567310014,0.6873091986766191,0.0886173269182649,0.7281716994848063,0.31516072212431623,0.4726047385089384,0.10072827984621274,1.9902351412437704,0.7594559757120347,0.33313137449301644,0.262962598270561,0.4107955486340155,0.5206182806085387,0.11274639639428663,0.1731577404706388,0.08390429499109703,0.30027791826574196,0.5069033627842883,0.1715687383311065,0.822630613317248,0.7113794799998316,2.471984882692724,0.5627454617260294,0.600107463706669,1.058723995770851,0.3037156778352846,0.3972645798877767,0.3599474697007342,0.1339798026117783,0.15001599520237724,0.2944256060150333,0.2185048928075525,0.29165671316849695,0.07954669809298028,0.5550591822487957,0.14483867550263188,0.33307122744337325,0.51824897470001,0.9846224099766395,1.476683270458455,0.2740101941355015,3.3099859491900663,0.3414527158325925,0.6469066841642687,0.3285568572173758,0.20840134132051855,0.09737880390329749,0.27718311223410524
1214908.5501457506,0.7229962370715273,0.33458929643161556,0.32078763883282313,0.4991723330131996,1.001287986992815,0.357459811356435,0.39003112058037775,0.4154788874916298,0.47470486805326384,0.32612064826929205,0.9205467368697859,0.7479863509929956,0.6774616032650405,0.11874097539867738,0.7690562058422474,0.29662583358181044,0.09280022279448304,0.8066135207115981,0.2793837700292148,0.3986838917682839,0.5393661433933893,0.5508357242663595,0.5387653192662545,0.3433987794409347,0.6846406739862073,0.09116836751641151,0.7378098265674147,0.2891219062441754,0.47708888967707264,0.10172026190488506,2.1107150765808544,0.7680823471543377,0.3169871373195193,0.29560951975014227,0.3976023570167833,0.4680373446964533,0.10744143096557743,0.166534217996645,0.09963585692106967,0.28987679372784164,0.47606869222341885,0.16145976814079158,0.8239727215218619,0.7153531700886814,2.4734674101542513,0.5300321800404729,0.657106694104409,0.9875086041251835,0.29131935830032,0.3340964249932693,0.3177098013740999,0.16036628399676928,0.16720303011711346,0.3121807085826679,0.23301083999530575,0.2716154421963629,0.10424677182888577,0.5833401986323159,0.12429839293378397,0.27835232234396257,0.47310857385410515,1.0427888416132334,1.4052589192559841,0.30174663638206123,3.4106584194228144,0.33172082016138443,0.664912034029158,0.3316719226348276,0.20644737768179136,0.08123620390080244,0.25089901016443694
1214909.1501646182,0.7414927665419757,0.3383188126418789,0.32421866280223083,0.5177741438746677,1.0244188832017649,0.31864001152355687,0.3798920274973238,0.45428986924797027,0.4409366503243598,0.3117604787792833,0.9305313964457304,0.64163288708484,0.6093317668768956,0.11622995115303675,0.7652730111463351,0.3251895379588585,0.0910991509037315,0.7227838477171269,0.3020729062066244,0.39573229157696477,0.5535527308017988,0.5309854475246685,0.5237442859948159,0.32277264136889816,0.6143262895562144,0.10202426153532038,0.6974660333822378,0.28008523258245294,0.4812394105233773,0.10390176616338932,1.9081165430589442,0.7039397056991761,0.3184690061506462,0.28670696594833583,0.3650193357132066,0.4425259691811271,0.09776560005236565,0.17286479711464425,0.0923274453546899,0.29247406009097476,0.49505510854541834,0.1535342402752302,0.8188332494904202,0.7408611898911778,2.4418673436578815,0.5163173412394567,0.6437874599021722,0.9094647929169238,0.31015604260687024,0.2958485939594425,0.29054336602793,0.15507512378617452,0.2041062291009209,0.2953026293375026,0.22708375574695863,0.2732696870449635,0.10417077299808591,0.5698966083131596,0.10249704817976443,0.2787885416908675,0.5011941847922613,1.0688372459885742,1.3975607075938057,0.29295748828947227,3.6388477203556486,0.3223889153206315,0.7112561615959194,0.32612383272737305,0.20959416822591806,0.07643630376764922,0.273932044319657
1214909.7501833565,0.6970604874545371,0.3472845256844205,0.29586757474014325,0.48071327423930427,0.932989292029267,0.3712252363420674,0.34388863452761037,0.413565696591922,0.44065383471936226,0.2975250068851998,0.89250461114061,0.6200564855552085,0.6573917163211481,0.11104476634927929,0.7611140259211631,0.3031394483672854,0.10858969498441427,0.6347210753410985,0.2850251254130903,0.36436563958357265,0.603317466050802,0.6006807536437623,0.5631146097169525,0.32908403401382164,0.37068257739072574,0.10573486926502129,0.6707585738553606,0.2703337008503054,0.48509265364445053,0.11231883069748962,2.008154924099939,0.7909171392398809,0.2691637117808079,0.30093432614980836,0.3228961291007412,0.4059937109608037,0.1113519441261791,0.16921511832107722,0.08927532235872794,0.28842796454358255,0.494851899952225,0.16064582410644182,0.8285647950676993,0.7640090685952786,2.1565215493918006,0.5492977974174119,0.65683342186992,0.846377792296336,0.294345241230842,0.28536459563911637,0.28381286932053773,0.16147449245420925,0.20074230248326502,0.30617703599077317,0.25027883281569474,0.3411990027491822,0.08107498046649295,0.6000712629796093,0.14177024487489231,0.28977287591144923,0.4270952551895357,1.0617556831203927,1.315322832848996,0.31909415617608994,3.4861036562237824,0.31343280824393344,0.682365423469836,0.3219127632262822,0.2200887260976707,0.06712550642875259,0.2551028416132092
1214910.350202235,0.6636082962954148,0.3466025508314526,0.32056208238881273,0.47868855669398985,0.8673961794630178,0.3379957461178432,0.41558596456627894,0.4826042095094826,0.43014549178981054,0.3749934251919671,0.9169217933145594,0.6911697219438114,0.642620856223586,0.10476957089906193,0.7565216790512681,0.2783917730800277,0.12929284055803353,0.5807850111198463,0.3490437392560342,0.33006965866233956,0.544862241731918,0.5371949358454775,0.578415339338571,0.38423304684633647,0.38921406011567394,0.1065335065093437,0.6505740846421947,0.2815278693654624,0.4886798754785684,0.10592165998659649,1.9556986567824892,0.814408797788708,0.30647191835978316,0.2788010338569179,0.474720154151449,0.5295438828596971,0.09295058728235552,0.18180862377181953,0.0985448355910158,0.3509311857463545,0.504798841604571,0.1764714048404141,0.9057738079855069,0.8229909603322505,2.4167845492820748,0.62241570016483,0.7097011331229326,0.9501435974201593,0.3372094943822106,0.3276764410415637,0.3323380620245894,0.15554025931793508,0.2050430424481641,0.3156208556853243,0.2610284608297141,0.2408743330944186,0.08383999343722842,0.5833873909661231,0.13247206181273039,0.2575825405547344,0.5260939517967418,1.0241115348962302,1.2617919012302876,0.2713768208626077,3.6645075848319872,0.3376694953976523,0.7368627640483786,0.31711722100799977,0.2056587873203808,0.09254645429417137,0.2998711926850245
1214910.9377208077,0.6037806992853278,0.3251953661145123,0.2809444984203725,0.47966772980506667,0.7915388775630992,0.31305572009440036,0.37720774542629637,0.4988140144483478,0.37496885804840996,0.3229275201547111,0.9463884931247467,0.607452314955652,0.62524264540593,0.10736847748439154,0.751426006994459,0.27359203757771494,0.10498844655729145,0.5945521015676408,0.33738010563890214,0.4263627013231505,0.6540838958357156,0.5695729489342937,0.48222247567336207,0.42567767333327744,0.38040652859648816,0.09486536972557587,0.6375333576139537,0.28062521091328896,0.4794247124123191,0.11346961092050381,1.9878937651228918,0.8352578915774245,0.26507571609113906,0.30200068037683936,0.4285826007375042,0.38603593712318013,0.09945924598173111,0.16321843613204215,0.10234513926163089,0.32475650597130773,0.5408369643118557,0.21029807031325637,0.9173507579577819,0.8083590107237114,2.110997278100686,0.621444771069381,0.6376941196626662,0.7397692452627436,0.32007114228383626,0.30802740888823166,0.3647820723251943,0.1606336932428328,0.20078199853305456,0.3698182438631781,0.2435673794784808,0.2910553591252287,0.08383659800889738,0.5407743166848069,0.1053763994707659,0.27317052752508625,0.5261055396735186,1.14524560817143,1.2572818800867067,0.31588943413591375,3.2803428093855307,0.35234235690466603,0.7808714193579065,0.31423198957408943,0.19675936267394284,0.0941243432560909,0.31171576544655316
1214911.525239013,0.6396328576817687,0.37133535441706766,0.30776005503412407,0.48062468949633846,0.7625572674971888,0.4855856000740177,0.2973799821720264,0.5330837698402939,0.38950515723759,0.33747566932227463,0.9512488652703226,0.49353246156812003,0.6433578717292725,0.10954408877409422,0.7457411297374975,0.26847786086343484,0.1160282444466555,0.6570580151001553,0.3471178313029111,0.4051691562331884,0.6162863952255193,0.660295252433982,0.5029933857370485,0.3556435324226317,0.4165413975634933,0.11135609625757548,0.7582988405110676,0.27954556014261106,0.4667627008158294,0.098139834833277,1.7556883110657413,0.7775439421185207,0.33157524184158665,0.29292643991806844,0.4203423657645558,0.4494914029491743,0.10445855035111812,0.1661418679740429,0.09325553676794626,0.2811693923636777,0.5730199119921072,0.20141741664499893,0.8694166241979455,0.7879479145829167,1.9638047472606681,0.5664019003696227,0.6277609735298147,0.7898859094537355,0.2998751099520017,0.36119481555950783,0.42832759307771223,0.24412682641083858,0.2077984296235114,0.32140539935454726,0.23700154665448359,0.3793637500578263,0.0960879809835048,0.5293139512074437,0.1500128626379677,0.4622837239911192,0.510756288278194,1.0428962398256352,1.1487947274072534,0.39463343830466796,3.157445991192751,0.3583983550685581,0.7832402347347737,0.3113864172505296,0.1817481491144618,0.10680548655474188,0.285441975814435
1214912.1502587595,0.6738595330957958,0.37488606858057455,0.3351813864402674,0.609406119687282,0.824952959176526,0.43892800605273113,0.324485858645168,0.5699512914416061,0.4311661409394698,0.3505893002440986,0.9568854284543957,0.7291023680494054,0.681343953541054,0.12066257073928227,0.7555399586324019,0.31208627647991705,0.13398854921609687,0.6925267677120761,0.3648567682670883,0.48427979842822355,0.6091024672648201,0.6332509570871193,0.559368835725151,0.378463912812526,0.5222919737870704,0.10205809316682657,0.7675595628126598,0.3648039544912838,0.44840486072886965,0.10237584979676963,1.971225476662686,0.8482542995626989,0.3126831424162879,0.31457152772711183,0.3955430560329735,0.4614453197058978,0.10841989076617829,0.14864808553009967,0.08350739009250648,0.3269812301970804,0.5859108020957056,0.18837713579007276,0.8461373003768109,0.8629770966460476,1.897256440148808,0.5633034890714467,0.6178258570176358,0.8020227864263059,0.2706194892536752,0.3281928049366029,0.5209073544390503,0.17865139895479581,0.21640653521560863,0.3902145274909706,0.22384674168590846,0.4255413454575745,0.07470876683564188,0.5719225651451484,0.1860266796653865,0.34795020116180136,0.4963666709596316,1.177899335645986,1.1964740775626077,0.2651077236641816,2.9879264672544803,0.3642252068109697,0.8672028733594518,0.30857968910373823,0.20811188334903277,0.11404031988616413,0.329404085300923
