time,RMDDR,IL1R,IL2VR,ASGL,IL1VR,AVEL,ALA,AVAR,URYDL,AVAL,CEPVL,URYVR,ASEL,AVER,RMEL,ADER,AUAL,AWCL,AVDL,AVHL,ADLL,OLQVL,NSML,IL2DR,RMDR,RMDVR,CEPDL,OLQDR,ADAL,IL1L,URAVL,IL1DR,RMDL,IL1DL,RMDVL,SMB?L,RIVL,AIZL,AQR,OLLR,AINL,AIAR,OLQVR,OLLL,SMDVL,AIBL,RIAL,RID,URXL,M3R,M3L,CEPDR,MCL,NSMR,OLQDL,URXR,AIYR,I2R,AWBL,I1L,AIYL,VB02,RMED,AWAL,RMEV,I2L,IL2DL,RMER,I3,URADL,AVK?
283903.5067901455,0.37347346509836,0.23475474949039768,0.07555325270955328,0.26304910724441927,0.14376931289875625,0.34778481405984846,1.9873417946277057,0.7978259239927284,3.6741438638715276,1.1889950987304698,0.37646809769365036,0.29213924381027273,0.36020570027627163,0.3093667241346326,0.6086234246047347,0.3077895604429659,0.5671852339933486,0.11174932173759135,0.3543629807731515,1.7036663578502615,0.7594327687545805,0.41967764502595145,0.2637368173287184,0.07529361953873008,0.5685824098281076,0.26395733306227087,0.584123752851578,0.34756413841640943,0.643619271519507,0.15549994090175917,0.27206676265443447,0.3837422270389175,0.5361960688936147,0.45352261639901204,0.2874547952943646,0.5718384923484047,1.0197679720770823,0.323096385901279,0.16938921720644012,0.27875882042964956,1.725717052043805,0.20247274323484246,0.29591690644575036,0.40768477487836247,0.6535496662538308,0.4655364605420323,0.9808394032886222,1.787096966841316,0.25368286105206206,0.057735028421002504,0.08189919433995112,0.4257210482986487,0.14660272271500913,0.21324032394910417,0.5090716376805403,0.22532016144941244,0.14791116488516357,0.4673358438929213,0.37523181474571576,0.04792909468762287,0.6311160294270837,0.807087584801931,1.7872955497195382,0.6018908645980453,1.985271646924968,0.6736831699935169,0.10446521467096195,0.18371759721040756,0.3882249087179704,0.20952609699507263,2.8692247159937496
283904.1113545928,0.4228425150854851,0.25014807535666955,0.07916535910854137,0.26646674808379994,0.11939760058370266,0.33908737899835356,1.6938475019927308,0.8315190040650721,3.786432558303235,1.198365623505545,0.3857229814390143,0.34015233384284377,0.40359035491422085,0.35880888844142633,0.6068032970841447,0.3231547748778998,0.6467370031617228,0.11724120877638455,0.34454357549126186,1.669365047669416,0.7579958660807761,0.41761226273678087,0.24180980617811387,0.06238164736379058,0.594447628438009,0.26462013768095477,0.577425140614979,0.3937757499038758,0.5810257568511733,0.16963593525553383,0.2520663888179937,0.40229752732169366,0.5519194716674245,0.5155262546211091,0.2841183351369786,0.5822962213340841,1.0109911773562563,0.4221584992175192,0.17213058136223283,0.30189241513810966,1.948519327984203,0.2546109870459415,0.2930747203870116,0.4243175651693216,0.676001120951846,0.4652435541665446,0.9130404750518438,1.585405008981235,0.23595428006957764,0.09610952368966777,0.12393070159983477,0.42098273400594,0.16799944740953926,0.19822589260993978,0.6975158993958293,0.1919726127032082,0.14661323012851724,0.5317708261290959,0.39188020389393297,0.04780316623308083,0.5710777503133255,0.7429899567757126,2.1665367204620023,0.5897629862775068,2.0487737488968207,0.8003926242337592,0.11202950614133053,0.1840979046433205,0.37632073633893565,0.25048013032395716,2.9835574578465764
283904.73182855255,0.32271820333687357,0.2326486179238029,0.088461001830871,0.2631773994461185,0.12175277671345684,0.36246039028553484,1.8710537009641528,0.8185406272289835,3.8288044255942353,1.2246617188951225,0.34143713469643333,0.3431957464406166,0.4404964016657638,0.41998344580600094,0.6352318785049922,0.29241186542136405,0.694177183557592,0.09949689279809378,0.32558888035053524,1.7986205650851579,0.6745761953042879,0.3794573805077576,0.25257224956514984,0.05041909465127814,0.5591509679461619,0.26530588168979613,0.56958600987236,0.36994112924473427,0.6540672423443844,0.16554105605777025,0.24062626478841975,0.28783944494757463,0.5697235910341649,0.3988453030268414,0.2725808433883362,0.5659601730039595,1.0061833245376244,0.278051323982289,0.17824932452472073,0.29220666411229645,2.1366185522859564,0.41711599429610213,0.26441259589286087,0.4565729126754632,0.6398028315781162,0.40653752498500145,0.9321696967124039,1.3762724161987645,0.2228938628809348,0.09499818565221951,0.10880035365883378,0.4037719635905457,0.176922003661742,0.18939320822093286,0.6064666613651435,0.2509408375010179,0.1411487237924145,0.6538575045722682,0.3530830524690248,0.04492593877584649,0.6301460860892757,0.5857434005752441,2.0022188280630404,0.5910988601601979,1.8122432533887616,0.7835016649615973,0.12418783224772599,0.14753396443858297,0.4028584523607028,0.2635884856683086,2.6574407080620834
283905.33184734266,0.37665161982949086,0.23652548748925947,0.09940148982919748,0.2665282436514641,0.12817560530607044,0.3894001592449525,1.7377140656859444,0.8452431206287278,3.9611569925071572,1.2390597196715876,0.32672348529257506,0.33299050530101426,0.39372725628119176,0.44299497915950653,0.6788337706149706,0.2762302975461842,0.6303418524528831,0.10115574779127673,0.3115569084198727,1.5037745122515764,0.5720364582959105,0.35940853197516687,0.2598042172206018,0.07025009136967322,0.4672447937610824,0.24719581023313583,0.5230438621069307,0.3479052144021912,0.6239042768177909,0.17364635261095282,0.2857792832589428,0.1960382130891928,0.5224363779465276,0.29505038375262754,0.22191150357896774,0.5484910980016794,0.9987470436854392,0.3264387224497156,0.16791188986169156,0.2676770722878928,2.021329295676731,0.2384151330997317,0.23000400285478192,0.41040842852809095,0.5509948833094703,0.4007792982456897,0.9037874449269357,1.199609611100776,0.17884502427862642,0.0937713273193406,0.1033514718710213,0.3755425445182531,0.15435231343195807,0.1769866643034403,0.48466400756357886,0.19400672901572968,0.14220174204587832,0.6047203811146195,0.33074502477289397,0.046340716212915634,0.5926417282569241,0.5690297338459943,1.9435858612276258,0.533541205669032,1.6611724191983934,0.7591400498635313,0.10394728966894737,0.15350945891891557,0.4400210268518623,0.26407263261853064,2.306346220051814
283905.9318664993,0.3373191849838183,0.23244807115515326,0.10082507507208634,0.31069096180602884,0.12660387993909036,0.4409848694834712,1.618403733406843,0.7746793880192209,3.7498361090372083,1.2370084373885681,0.36244308032449335,0.3211019164749809,0.44205454850775444,0.4384111499605072,0.7509820624323502,0.2850693618726124,0.6655110630681904,0.09581743971218079,0.3127149817046067,1.4567459096789006,0.676560416605721,0.38470892457136197,0.24405478995777224,0.05240570440101691,0.4787966025209718,0.25247254570896416,0.4351183623535077,0.35793703121775644,0.6746905260070619,0.1665870459755596,0.2716946736305886,0.15607991889416792,0.508394247794894,0.13146799004497534,0.2291131715895306,0.5254928167334846,1.1178920088278699,0.34828382535773106,0.16118056983842177,0.20715303477515373,1.978322918597093,0.4608679902107778,0.2821751981453129,0.33357370105690765,0.5773102800187496,0.3876455177703128,0.7975162179159633,1.072201181968632,0.18205417967110024,0.07899299999288419,0.09759152310764715,0.3591851649957339,0.16224096832420085,0.15509828418414168,0.43001093632075293,0.17821591461809236,0.13971699627376047,0.5452874999508796,0.3447473299321799,0.04688766994047578,0.5726992499484104,0.5518086098392131,1.6527404462796897,0.4809101900076992,1.4132991018463719,0.7525543507244622,0.12384495761596248,0.1364290462730876,0.35564326324229933,0.24248404311974958,2.495066743488258
283906.50915704004,0.2780101584485957,0.2277328959195066,0.07533706797428809,0.33564415807381953,0.12316340887931367,0.4704733225022632,2.1262937808835574,0.9262079298745907,3.692996166003897,1.2996193329558678,0.3668233024299244,0.30707869781221786,0.49265363551725466,0.43520961977031475,0.7201366689367631,0.29402056489496575,0.6628661932162472,0.09707279123636528,0.31324469496499485,1.2525915351144172,0.5795081183022187,0.3586411008557867,0.2293715026596029,0.061351921960404385,0.4899013805702309,0.19981980138492816,0.4584163287439153,0.32327062487506003,0.5907962855446349,0.16994640915130105,0.2839138490720215,0.19118971029521367,0.4838098861313225,0.12309061726650083,0.20723315862181038,0.6148301581074713,1.1453956472243205,0.42479174560152566,0.14590868718577307,0.24105245881356416,2.0971563916780083,0.514545022011099,0.2621974113410698,0.27884627922588473,0.6036327500483711,0.35256426109019906,0.8632215419828897,1.0557860489201223,0.18546045635034025,0.061268789274821184,0.09348294801634066,0.37269247526880317,0.07136421478033149,0.18769766079210473,0.39963960276985633,0.1783127777524995,0.13417319431696745,0.4077955130304657,0.3594641929675957,0.04744755901611229,0.6153181185504137,0.5340568396542863,1.5203930429441899,0.45006336912559425,1.3329087625910077,0.7409901126282251,0.11347353406065132,0.11271509912862639,0.3481181208796658,0.2037217296750758,2.659488848374626
283907.1319037899,0.25352586694203555,0.2222190846775251,0.08150082151266538,0.29953027807170957,0.1114106522095993,0.5013129001469045,2.029251366175197,1.0129710492093515,3.748987077396864,1.354599861003611,0.4182597497410981,0.29029242837417085,0.4500552729684664,0.4948489802309702,1.0312662089192848,0.30308602272491936,0.6203534247172171,0.09700982535408806,0.3411848572826648,1.3530842853579583,0.5293567811528999,0.3708206948083342,0.264218007544138,0.05285100361017355,0.4841485946251251,0.2467298677400907,0.42331245656362837,0.3234640371329419,0.6105867845654191,0.26015494019274643,0.2644537060343647,0.21881852649550043,0.42442502828579476,0.1248761123327739,0.20575841173844917,0.648422801681961,1.1058009584442956,0.5658663424914424,0.1498413069387338,0.2436179594983238,2.020619483939427,0.5602737252134302,0.24915473130510388,0.29344890575934457,0.55287085468673,0.349305162515979,0.800880626764864,0.9162543109072987,0.17202456463661348,0.06317221024225152,0.08544155054347688,0.31710602166104135,0.05373925577168907,0.1481460564516834,0.3673351739171854,0.17838889046105072,0.1487447991740632,0.396680559051547,0.3348533706251861,0.04802084778572729,0.6255950318639022,0.515749799741023,1.2776702767167525,0.4251253996195997,1.37236328505939,0.6448710692602689,0.12277189658512365,0.11032772098046328,0.3400660791104362,0.24706538345348875,2.804034269529017
283907.7387411367,0.37525845467575747,0.182734551842108,0.08565682117598812,0.2628964071313346,0.11500775990062742,0.5733689772197598,1.8366687098415955,1.1469509104983373,3.7983502757117416,1.5977794985189342,0.33060527471434015,0.28161146687996097,0.44906411605811036,0.5946615924353345,1.2416578522604775,0.3122679050466402,0.6179287364006975,0.09184232241631077,0.31380816729894717,1.4884023980687828,0.6183441905768301,0.3547200123993861,0.2314105678349839,0.04851359783418796,0.4801260773890681,0.23667426895212781,0.37399040402918476,0.31422608120997403,0.6310935553309915,0.21142840709004232,0.2657957117703389,0.23439772356710187,0.435260944839518,0.22841818980263498,0.23398936516367488,0.6757371448327952,1.0640715673110404,0.30699404709474143,0.1533822627177114,0.2632616424843929,1.9363156640149974,0.5997015746818272,0.2347985861658371,0.2899917887929105,0.534004686971025,0.3930917684975579,0.8181524252930744,0.8290734296540085,0.15157704761096516,0.060159523240200165,0.0909011163500282,0.2900548441938222,0.1279141862894756,0.18409824252749685,0.37239742792467506,0.1816962873430051,0.14575454226239243,0.48519174109801083,0.305974133317018,0.045713712771560916,0.6322289182037218,0.49686131920814863,1.1867243883998968,0.4950737858277375,1.402381444369666,0.6576116037630001,0.091367275921054,0.11074821323764121,0.33143031461558803,0.22596208023486472,2.9321132338063736
283908.3319415793,0.3555124843633306,0.18941060364823284,0.08865012217945226,0.2325239125022858,0.12804535040912554,0.6109563429272625,1.5743407240061762,1.3014416538139635,3.481326695158537,1.7158280282096199,0.2957456358185876,0.28500477073671043,0.438758571739206,0.6262723640797552,1.28627374729167,0.2816045971118933,0.6141583974663549,0.08222452236103825,0.2987724842879596,1.3459705660634924,0.6158070360091048,0.31260832558017376,0.24572186419230202,0.06425002845457897,0.46711795148403684,0.24113590926162973,0.39671345482632175,0.3336830441586124,0.5959422929120369,0.16614148772093149,0.267606467721929,0.17449030619937025,0.4546160111766782,0.24445021441742149,0.23188843323863678,0.722715471586052,1.1055084261073589,0.2615914012547215,0.15170834689575405,0.273763504058377,1.910627108790712,0.6340501674247794,0.21965821693873155,0.30900711484327836,0.5527793943307535,0.41201605548650644,0.7677234729727469,0.8360098265106446,0.17241097782360817,0.05839935752596652,0.08460909096899288,0.3416735812695678,0.12564450008895445,0.17998661169767577,0.3743672729923192,0.18531165938103897,0.13522278036479402,0.5826991308473249,0.28527709111106286,0.043277721767631006,0.638249646530983,0.4595454231583323,1.364733649136223,0.4920344059427586,1.3502964224962328,0.6560458745903449,0.13663972821908382,0.10689868501279282,0.32250994675239647,0.238828388598839,3.318791593258746
283908.93196050334,0.3637041042505781,0.19515223090228426,0.09090988869001825,0.223301879482936,0.09813515359826767,0.6522160862675467,1.5141797198271927,1.3168559218326599,3.2991773375178624,1.881525095643257,0.30595234163938184,0.2880118068482492,0.44393939974439917,0.7152132661699835,1.530062723881324,0.28381478816269184,0.6075539135652529,0.07888108987955623,0.3486373169805274,1.310757958983669,0.6387358619618431,0.3013523041050747,0.24394502947497662,0.047386557964348694,0.4838207388796947,0.2449584955152635,0.4141738563808662,0.30817005719339724,0.6316548535373792,0.16964306679281377,0.32320274291014833,0.21431783959223447,0.489916991030527,0.3539690069268502,0.2723831395921277,0.7001894385776897,1.1560237217676275,0.24956052642213308,0.14793430236245783,0.2833747652353078,1.9297456652311713,0.48823919311603897,0.194141079446832,0.3600147585603115,0.5932752666918224,0.38324151717710586,0.8304420701640363,0.7908608231687317,0.18277672357677355,0.04793095897992313,0.08420051310840129,0.3198592662593537,0.1431383979818106,0.1789422468583797,0.35976413916695243,0.25058099200041534,0.13499750271911734,0.4455182637183855,0.30612850254237933,0.0467858507449079,0.6347476174423516,0.4107342102848844,1.3073612866949775,0.4964848501003704,1.3840701169400607,0.5801620720273992,0.09722166147700721,0.08943904917809496,0.3745424663458474,0.33232131559413375,3.198592662593537
