time,IL2DR,RMDVR,IL1DL,MI,SMDVL,RIAL,SMDD?,OLLR,URYVL,NSML,M3R,RIVL,RIBR,OLQDL,IL1V?,I2L,IL2R,I1L,OLQDR,AVDR,AVL,URYDR,I1R,OLQV?,AWBR,SAAVL,SMBV?,NSMR,M3L,RMER,AWCL,CEPVR,AVJR,RIMR,AIB?,AIN?,CEPVL,RMEL,AVAL,CEPDR,AVJL,IL2DL,ADA?,RMG?,URXL,URBL,AWBL,ADE?,AIZ?,AIM?,RIH,AVDL,AWAR,AVER,CEPDL,I3,RIVR,IL1DR,AVBR,RIC?,IL2L,URXR,SAAD?,OLLL
591527.2888775584,0.07060433284218988,0.24653262094731648,0.17504372908537721,0.1151272143732723,0.646611146820626,1.31895922234833,0.5990949249413247,0.7832927749433536,0.6758813126060732,0.20574294276185645,0.1889628689885518,0.7483808020301158,1.7195752720084303,0.39487535116089706,0.08804275239959822,0.28698226668183213,0.10494589609536387,0.028998208131613697,0.267349333506097,0.22915657157665462,0.20251429268604812,0.47731778573124806,0.019142235623226332,0.25126555478365814,0.38299520173829416,0.6325655634291547,1.0077970223027153,0.2181357746019896,0.2120493969624252,0.15885974889492724,0.4725113974526989,0.34134209173829855,0.386008934473284,0.7047111711984613,0.7177457040311015,0.44501096325053335,0.28295221267817006,0.24732498465893404,1.2278485727550386,0.3539268479653364,0.3656873269727162,0.1706939978656352,0.791651081993054,0.4777899708039167,0.28349434661550477,0.248239437763623,0.6319247527685592,0.7679814254639642,1.0007152334846052,0.41848394480132706,1.0399105048586263,0.2560448866393412,0.4761171764436678,0.4364923902817843,0.31699411080859907,0.2843785628365981,0.5002534483368429,0.2076431325387568,3.3766802357701287,0.39801462141430566,0.09516002546690888,0.32568883013491506,0.7230502115152729,0.7538149951540248
591527.963898788,0.11926855715570163,0.2073086389571791,0.17460683764308454,0.09096215292408177,0.5945597904012208,1.241810322723932,0.5727644418674964,0.7397912012920371,0.6637466742556729,0.21394910937825623,0.14212836394387776,0.648796144111626,1.686094233024353,0.36682653932181786,0.10082012023605123,0.29661571605678844,0.1174210235680918,0.044912188738025896,0.23509954938085048,0.2118683686119917,0.23590930672659394,0.5382713549162584,0.03835944676009731,0.24994042679540696,0.2995207669739268,0.5955855250981544,0.9779785042804923,0.20980853725048626,0.20065180792076864,0.13735093994576425,0.4732988682944538,0.3477822766943544,0.31237003064588525,0.7751593681051278,0.7432674171290182,0.4145410615029768,0.23799621382543637,0.25150825693294504,1.258345082226032,0.3357977829443266,0.3092753430357712,0.19188444739675806,0.888138532294462,0.5449121645711553,0.2994205135526539,0.24940410320860443,0.6013719215945974,0.7951237143713442,1.03492653581991,0.4197472286804083,1.1653804989481102,0.22536978425883433,0.3995663707513142,0.46390903601934796,0.2965297654001507,0.2620477190727266,0.531263916782701,0.22974003782977187,3.7326079141425437,0.32284703788493974,0.09294497914586013,0.3202676880244793,0.7038738023887281,0.7449185526520906
591528.513915878,0.0729053937193313,0.20788031455901682,0.1785240051690745,0.08092618416135954,0.5694529779245683,1.1349348055887498,0.5302839882228266,0.718405708046673,0.7039309677952162,0.21906725046964398,0.10752013947682894,0.6380831550043085,1.4364355740588157,0.3670153617048626,0.08417861939342802,0.30153634457839457,0.05241125078440407,0.051774998878068364,0.26604073497580544,0.2131762576230903,0.26834086091653037,0.5055332873647396,0.03244200894112053,0.24846233130477613,0.31159565534837486,0.8643509474740761,0.9810453404241736,0.20075918763106504,0.13436217599309697,0.14711266946936497,0.46755678043510907,0.2989402630499222,0.2833864141249755,0.829124374522351,0.8222298823230947,0.4160941983005738,0.17531483735026346,0.21809690754338953,1.5269550254928281,0.3471379539839274,0.3185362728594242,0.17443621810146756,0.8898800707387334,0.46661173477272133,0.28238356265946474,0.23615534510414626,0.5372982497344209,0.7294790415298689,1.1298060242997954,0.4505203091025176,1.0737280773968465,0.22910558455571708,0.4667786533948031,0.5248221379320307,0.2764222867457228,0.25775554953599156,0.5266145524794771,0.1950917852837855,3.379685751703287,0.31141018174400087,0.09617530528070117,0.31828791478638097,0.734878146278034,0.6859637273716226
591529.113934828,0.0829170153200584,0.23216764289616348,0.17158560478813836,0.05778394667637847,0.5494134929955663,1.1741118323179163,0.4854260963751907,0.6920093614066293,0.7409537583889957,0.2155248011114923,0.1451047768101022,0.7782520987223509,1.3731687486485114,0.36721252410890476,0.07196340222611709,0.22495339410560475,0.0786374274325715,0.04312611243741585,0.22869207937975386,0.22416186210664063,0.2175883951787504,0.4757909260668088,0.026511802614570056,0.21062031149024865,0.38035975538307637,0.6833680620414598,0.9758461885201758,0.1755187380294996,0.1565715933189981,0.11317364208030255,0.4528282608619317,0.28039965321614113,0.3385778125569051,0.8314841164188181,0.8798710033325942,0.44399069852823014,0.20613413882140988,0.22448439716003146,1.6082446096452994,0.35616627035206905,0.3283740976579299,0.1523600156506073,0.8452207561661536,0.4993376594350692,0.2999481292450435,0.22030506260219895,0.49208440645720714,0.8185180402835547,0.9751041001638867,0.38014578162329743,1.0762941482941013,0.22972377297094074,0.4556122240650145,0.5417245000910481,0.28244993988704387,0.2548472583975882,0.6118300236322426,0.21282033932148323,3.2202511949856754,0.2999481292450435,0.08910872977998965,0.3385778125569051,0.6463045194136443,0.6739636457361694
591529.7139537466,0.09434276064440698,0.21596113176125867,0.18934995891757966,0.0803867309632817,0.5819907090588919,1.1721217325378952,0.4595482749974894,0.705050575669308,0.6358500673243949,0.19778113103299272,0.13763053015119192,0.9425293290939102,1.3579099883078902,0.38601966415701083,0.08487637336123095,0.2678008821493527,0.1030308805304033,0.034457820116430254,0.21616999165657902,0.19262870470392035,0.1996348835228477,0.5407107475739147,0.031204355651194664,0.205693041140708,0.39451655553324666,0.6419266161329231,0.9778345328173131,0.1823587878333705,0.140958414379308,0.11398185336362925,0.45160457917235036,0.2790206101262829,0.3538717468859808,0.8772168183568888,0.9435944371437063,0.4507961775587954,0.20056083381748058,0.26997569558693035,1.6755070581381861,0.34333757985179414,0.32091099861717126,0.1825538239700907,0.8553148174493173,0.4577497122963285,0.31347285009614406,0.20182372132993473,0.5489959296878312,0.7953196166152159,1.0853120094226285,0.3448238897212824,0.9423758476854923,0.24024726807534497,0.4611072206643797,0.6072087906814684,0.2660070006421322,0.2580926270053336,0.707436313436123,0.19381353459187114,3.3743480637011207,0.35339094288205963,0.08150018764027987,0.38697871922323945,0.6585453118086848,0.6630000044446013
591530.3139726407,0.11432976224755355,0.22075150562000037,0.19288933873468625,0.10442351373476859,0.722918229645412,1.1436138873780184,0.4705088655331943,0.7093925117233824,0.6971626554015365,0.2207370320096135,0.12387087259248529,1.218101067383923,1.3481873738049515,0.5118352649067265,0.09417123273929764,0.294423969354468,0.11086522399762767,0.06269005437295573,0.23941447145499967,0.19599387813866323,0.18417202517156925,0.5488128813747655,0.04318193706378905,0.21362295712468052,0.37368236991332887,0.6611560197406416,0.8835468993174711,0.2179206464833094,0.1485766890806414,0.11471943423885399,0.48625752393877286,0.3125838987081127,0.3669344581868385,0.8990032586987117,0.9621062542322861,0.4836904709432363,0.21037498030816681,0.3371644527418724,1.8124626043982148,0.34676840672137305,0.2984832953782284,0.21501134351055065,0.8463436707792753,0.47261576458504256,0.32117062982518857,0.21349642605378696,0.5550367945009437,0.8548578301385703,1.204714730984492,0.34314160457139437,0.8813751894543167,0.23810507895494543,0.47154675273657637,0.666423179807962,0.3033979307845671,0.2746660954896181,0.802654806437177,0.32760912772188683,3.426263351164779,0.32440366036744256,0.10978624371541232,0.38657056782683824,0.6761127749866779,0.6781014137380371
591530.9139912444,0.10964820299496884,0.2600426132075448,0.220100031060479,0.07720482647588787,0.8063144243442117,1.1198496797682882,0.47268655009862354,0.7287333491256532,0.7001973860397687,0.2160288988764222,0.12412849317724493,1.3788320099375342,1.4265988183329184,0.6015447336466159,0.09524247061950371,0.3007151014543927,0.09495272820562431,0.05262038761376201,0.22709717575088292,0.194050351925162,0.180203083615311,0.5557899877793926,0.031706935234285215,0.22919879381937716,0.36768114169190574,0.6318126261037019,0.8629783937193689,0.1796873455686344,0.13030201328729726,0.11315608766748182,0.4714829615364612,0.3238561006327762,0.3610715324624324,0.8823688670581803,0.9438651037979671,0.5061905561732023,0.19794305390788391,0.4140877679452284,1.7984266762748125,0.3280436152849977,0.2988126028130333,0.1834713071455449,0.8394985544512358,0.48427956322777904,0.2724437883338795,0.21596423378964583,0.47090545014879875,0.8020458330757415,1.128119246415342,0.30189296416248185,0.827733694401697,0.22967292289614358,0.475051744163846,0.6294321877507307,0.2973959772278421,0.2526185726447917,1.0140407535141855,0.24015067612634539,3.366431232373942,0.33913933819349984,0.09452862172728653,0.44603037567647735,0.6092515519691759,0.6868226283426051
591531.5140102727,0.1053371340431876,0.30378964893044874,0.24395687617385864,0.05401728466667802,0.8863440211149963,1.0966576525994207,0.47442903612077014,0.7440739330647558,0.7034137513821737,0.21177063998706805,0.12440797465100654,1.515840604170447,1.523090204248596,0.6631769118816209,0.0963947924490847,0.3066030854564747,0.07473884736183907,0.0457138012385771,0.21768025900474056,0.19187378661355084,0.17677159214137989,0.5618655431902078,0.024238282399687255,0.24260394516964162,0.3632089707163554,0.6022258618482603,0.8453362380132496,0.14940675134697018,0.1127874495462422,0.11172504859761384,0.45505889535956456,0.33287613700679425,0.35624967474460045,0.8498592987066462,0.9263118428156798,0.5214338188035285,0.18798646443776448,0.49444195053605156,1.7839449057810295,0.3146770717951131,0.29909095255716595,0.1650451391691168,0.8341173528589323,0.4980225044899006,0.2339855732691255,0.21823913001630604,0.40358977575393096,0.7557089874582233,1.0661370651672686,0.26322447877758337,0.7801953513847794,0.22322217991942678,0.478492210196179,0.5992686123248065,0.2928372326400615,0.2366723083684279,1.1138953794116455,0.1840834367899281,3.294418867200692,0.3508942874771979,0.081082120505912,0.4873400691125285,0.5482410746918602,0.694304694925519
591532.1253929309,0.06381563906088228,0.24217830048318764,0.2281190549717429,0.07014218948502147,0.9170355985378437,1.156991561588974,0.4443252997601444,0.7101205319691457,0.7068295049892834,0.22747187471701585,0.11965432323915429,1.4971148923682984,1.7464524735877232,0.589234076081244,0.08521328155004636,0.27121646600874966,0.04821626062377773,0.040682469901312454,0.18081097733916646,0.1942623130235681,0.18062341408466526,0.5672075130471448,0.0315496705357117,0.2199318978907316,0.27361661172564133,0.5723928904719543,0.924044039969509,0.15691809819077662,0.11907064361359743,0.11488054972132274,0.4635786009615005,0.37039263641493425,0.35011580157493144,0.8175055563107336,0.8387074410814054,0.5093577532359446,0.21225636470249976,0.3228767452485115,1.6937734200742507,0.30466244275870763,0.3054167828368325,0.1820753897681117,0.7882948842067342,0.514459933281171,0.2588884448265338,0.20957636009767022,0.4185439290258483,0.7619891187864872,1.0417534200162668,0.2652227319533077,0.7234824462660843,0.23579227453005583,0.39900114710902596,0.602192492324512,0.29668002067769345,0.2717791557722533,1.254594878246926,0.18454841094897048,3.4935715411756427,0.3797030524122496,0.07874026432512088,0.3776940415529255,0.5685742781388247,0.6653234276800519
591532.7390486255,0.11626601347220672,0.263423962891135,0.3006792786112215,0.07865053852531631,0.9749389671367336,1.239476425817926,0.47266606246200965,0.6779849460306995,0.5842529559678769,0.1902129798951428,0.11486942472178983,1.4320842620951617,2.039763156857585,0.5222644455436024,0.08304715248014766,0.24678398988616781,0.0764907983369781,0.045767306036736635,0.19521692126921195,0.18085824317898822,0.1969021195900275,0.5999240805450079,0.026803841429221313,0.2206073076139307,0.3505867483161926,0.5984280105187111,0.9627871003260264,0.15333633660827264,0.09725396095473895,0.11695579206235167,0.45512623262556007,0.3913260217456869,0.30095942029003514,0.7730231361682561,0.8685873040949512,0.47147873049419003,0.3751631958880128,0.30328536163861103,1.5490141214633655,0.37548204350860204,0.2953156742194051,0.1582509627816147,0.7470231783479948,0.5344765992453683,0.31244573805129955,0.09155948560936279,0.49948215173980504,0.8499446502106147,1.017327617881809,0.25869187997565996,0.6416029393757665,0.2401382147416606,0.4780983603318994,0.566935227597808,0.30805060578851035,0.2510041973091566,1.3070550224214208,0.16593304835353775,3.47681886687287,0.3369897734233492,0.08388813630273143,0.33985450091875813,0.6871530257309463,0.6644184343089133
591533.3390674582,0.10660503938145142,0.25207393714377346,0.24544573646508058,0.07493575989993238,0.9232800084788231,1.3251948980145056,0.4292072173789155,0.6896088573060081,0.41866706375260915,0.19874127700306438,0.18259622718182333,1.3714594255559696,1.7479466597029225,0.5163987228752877,0.1075869840773959,0.2202005731485718,0.10564330065004346,0.0408398752267038,0.18332219818684012,0.18445804671879812,0.18806159421376875,0.5158634007947128,0.03105462628501037,0.25340851243132423,0.31799798679126134,0.8875677142440538,0.9984646803755943,0.1764344723672276,0.23894909452817045,0.11417265921668428,0.46792201242938675,0.403798398505869,0.29942982848207045,0.7896081158357877,0.8248572944794785,0.4223395818557023,0.4967236349607228,0.30489694613693974,1.5111077959874268,0.36652658951485667,0.2995181037852786,0.17268254313028494,0.6849187407811783,0.5198794809799314,0.2984068568011631,0.18886536431506595,0.47352560774144165,0.8098785840918887,0.9266318184878221,0.2552379880780025,0.728813061721424,0.23963138525959368,0.3898386587367801,0.5222829585468042,0.2897554537270883,0.242125305539988,1.2955827752578306,0.1861874344074188,3.546159367854066,0.3221159463324431,0.08722230494846026,0.2685316332903985,0.738784687000831,0.6631681596922022
591533.9240857696,0.09952404656105142,0.2605720491780255,0.20071476375829267,0.06729650030424213,0.8007335698172359,1.2993951920446751,0.39156261549734495,0.7023876589893923,0.6177354614134225,0.2136783204695688,0.16513525843887106,1.4582667784881331,1.4878711907339004,0.5483736884007794,0.09070546015690761,0.25564844941158027,0.1009969182860564,0.023265361533752277,0.19846437437394418,0.19608264570252756,0.19454655765292855,0.5752760954145426,0.02277727702605118,0.26568289572167925,0.4155385449198538,0.7284173192931168,1.031431027996351,0.20194333811296977,0.14709712453598214,0.11109210132366713,0.4742605863485746,0.3699573883236018,0.3664294441565984,0.8000019053711309,0.8200627434237504,0.5332503218798089,0.3003520034070479,0.2580489043356327,1.5806290274599315,0.3699050621906041,0.28710446148034724,0.19603221292328307,0.7209503336941417,0.5049294621080734,0.3244718742150032,0.22267383559114112,0.4757994525432084,0.8952402274391227,1.0714311232649076,0.24737852770065716,0.8055082719704799,0.223984273302588,0.40166655562756176,0.5443396320652818,0.2889994128020791,0.22190303358614435,1.305211979185958,0.16223751475630555,3.7159042224331107,0.412108995460673,0.09631359344617879,0.45171282563683235,0.7688692188146421,0.6534751376004279
591534.5141045992,0.09288163788150999,0.2795717990121625,0.2038131487116535,0.07213288709730666,0.699432576759549,1.2054607648744897,0.40795362672548435,0.6757215240853931,0.7600354366558538,0.20296614820111894,0.13110111058196275,1.3562611345311322,1.483871850619458,0.5097869521978927,0.07054728885730681,0.25453141150221487,0.1106725893066119,0.023657691359541964,0.17087423429519322,0.19354467726109012,0.18143837178269265,0.5599691053048728,0.018693454484097094,0.24907044163767908,0.3752193392032651,0.5879507041852488,1.039190314546974,0.20362512920177192,0.13575008613451459,0.11378578648370523,0.4205118121111785,0.37923833586785033,0.35314008421006593,0.796128324698657,0.7851197366417016,0.49008081943477305,0.23479224081428804,0.28213889375292533,1.7150717222645349,0.32409444647821284,0.3015713938811052,0.16865919792469997,0.7372356456475219,0.4877712220422673,0.3047296787498005,0.2100747939276199,0.4867137234578938,0.8055988718146604,1.0860006890761167,0.23029032469248012,0.8205160302251607,0.2312915869737518,0.4462423044209044,0.609272040131286,0.2743946303955647,0.20519550294882927,1.2877576978264964,0.17168640775846858,3.1859714092794245,0.38010024117664093,0.09668531314616507,0.3851969953130992,0.6642852575598788,0.6880971579146216
