time,OLQVL,URADL,IL2R,RID,RMDL,AUAL,I1R,AWCL,RMDVL,MI,AVAR,I2R,URADR,FLPL,URXR,SAAVL,SIA?L,CEPDL,AVDL,AIZL,RMFL,AVHL,URYDR,CEPVR,ASEL,I3,M1,CEPDR,RMEV,NSMR,SMDVL,URYDL,OLQDL,RMDDR,IL1DL,OLQDR,RMEL,ASHL,SMDDR,SMBDR,RIVL,IL2L,IL2DL,AVL,M4,I2L,AWBL,OLLL,RMED,IL1L,URXL,IL2VR,IL2VL,RMDDL,M3R,AVEL,AIBR,SAADR,AVJL,SMBDL,OLQVR,M3L,SMBVL,NSML,I1L,IL1DR,RMER,IL1R,SMDVR,AIBL,SMDDL,RMDVR,URBR,URBL,AVER,OLLR,RIAL,RIAR,RMDR
6522.7132309084445,0.36813681035145507,0.4213868460033966,0.15893683198013106,0.6257088440344553,0.5859936870737181,0.9317314880751397,0.053325829936190804,1.827857395214535,0.22497619159016563,0.21878899124537615,1.7456954898156665,0.4007857113098972,0.5206887624379755,0.25987546122399674,0.17100936050416934,0.7517379051515332,0.2946953759631597,0.2659750638989534,0.24557947996929977,0.42891307194638095,1.1915943462858196,1.1961165259681188,0.5859032326841519,0.23778868267372197,0.46777043803676144,0.43168267963353474,0.9209230498848742,0.266629149680954,1.3921816036880303,0.25432614637916523,0.6510088759913437,0.7267675437286946,0.26243398743666646,0.27394218047279634,0.11773006225663918,0.444788673037564,0.06852575976594906,0.20823145347244584,0.41370697010212804,0.4799324694257172,0.3367947153864682,0.15005131528399418,0.08096026812174717,0.9990382248963855,0.9956698139337823,0.35502671277451525,0.42567109861345287,0.4190797878956622,1.9880718510408084,0.1955190475140194,0.16414628433127137,0.07002662399124587,0.08011136433949974,0.24985042744702668,0.08876366745878304,0.8102503633624457,0.6693283640296867,0.8120494804318179,0.1398703426213206,0.4497085506027408,0.3080906203251215,0.08942480374054501,0.8027908517617109,0.18740996259408313,0.06400132704966781,0.42428657723237156,0.14020149526191894,0.7399416505161945,0.5234141752181493,0.7992262028739096,0.2932364879633421,0.2728660888547775,0.2946953759631597,0.27627691496546225,0.5123325970808289,0.3431895517545657,0.980455705811081,0.3678747646251524,0.6160387380506477
6523.354917714908,0.34031926409370605,0.5203796744577076,0.13780088940343477,0.5310895389036465,0.5860839940765681,0.8898904658109631,0.05540819051730797,1.9041190798122762,0.20714971010104186,0.16158378402128645,1.6388205250256653,0.40084747606465804,0.42947943864070504,0.3003472736657744,0.18192134960716608,0.7593322078991528,0.32254652624514657,0.28886946072154285,0.2487376913233506,0.4335541961230647,1.1917779819057928,1.1562907963403597,0.48968011200192074,0.27206842266831993,0.43290053711026943,0.3804622165600809,0.7856102130394703,0.2622176694337773,1.4777415012053268,0.20210797112503767,0.6081623368213795,0.6858234477234658,0.23704684911207874,0.3368466185417294,0.11154181319257382,0.32394933810206866,0.06818768148066513,0.18394407043542432,0.40526858793301823,0.6012712140969871,0.3460000592629721,0.15804940978678972,0.08097274484176188,0.9991921858516195,0.9007498946752555,0.3837191432916399,0.4374078763377644,0.381429259231076,1.5240616792437671,0.20976078207548388,0.16659262112661619,0.0700374157363992,0.07498705642448394,0.24988893168992427,0.12516389764307412,0.908120275663176,0.6631667802540299,0.8966762099209418,0.13902867510566663,0.4728667476593952,0.29160525089184286,0.12751197350826107,0.9144006116813245,0.20371789981659738,0.07091507758773251,0.34212418817828244,0.12190412328245308,0.6437759387261343,0.41190483245591913,0.8823249007671641,0.3115394891694233,0.21266107721226274,0.2610561293698403,0.2991729835732465,0.5422408981403449,0.3432424404127749,0.9141960134575325,0.3679314575011172,0.6108396107975926
6523.9549364603645,0.30702262234536576,0.4835655620201828,0.11791448539351004,0.46965939097415016,0.5985053425276646,0.9519138143746905,0.06222566126843014,1.6207996435317884,0.19240537287264364,0.14739310674188755,1.4875627998343102,0.4009092503379341,0.3242648348321526,0.3128183488830486,0.1646412362542361,0.6728815742564432,0.2733472161395006,0.25990692868225973,0.23935189917311792,0.43774273841737843,1.1294218781667527,1.1971196230499648,0.48100236202426705,0.27794128699898796,0.45781192245586283,0.32354584406755804,0.6296633520013436,0.2691526297025773,1.5800541042730345,0.23360416917582177,0.5306151842707952,0.6436165661062423,0.21008519739228315,0.2553169296700479,0.11163933332430097,0.31980496960970434,0.05260560319935181,0.17371330437436747,0.4202892548679566,0.7887523009430739,0.33088248452260477,0.14604087640480604,0.07392471607487859,1.0742516000574382,0.7925855739893953,0.33424578536743005,0.41132960020991877,0.35973910798020015,1.336587490682117,0.20367047477060826,0.15777290299131624,0.0655080474408389,0.09113619577170147,0.22212763973777422,0.11813951303739079,0.7736040479090341,0.6796817498665209,0.7905630270701242,0.12012964191101817,0.5676887342635146,0.2880865268136893,0.10945032678853037,0.8627229550580208,0.18922957808783816,0.06222566126843014,0.28696003082491384,0.1089550194611652,0.4325667263077135,0.39304828464503344,0.8325342210675993,0.2922228551056553,0.23135120551891214,0.2040827631810751,0.2721103509081001,0.5337736079866928,0.3432953372216115,0.9347825980209186,0.3679881591139743,0.6158099433509229
6524.554955482183,0.28657635674670523,0.46114692839371685,0.09240991787483584,0.4195681069811686,0.7412909874694315,0.7779850677630159,0.06795376152452967,1.5069172851335666,0.19158088526451653,0.15208510078172724,1.7773341482369034,0.3334980876934942,0.32894439479649357,0.3182528480081963,0.1837356614198772,0.7043941509890524,0.21620987134525083,0.2512769682473215,0.25968267465844186,0.42422484018582274,1.0474985252760847,1.283063630457928,0.47077955857433657,0.2353243387035466,0.46686838386119983,0.36222173251347217,0.5968543011637191,0.2923330694999347,1.4815290047862075,0.2279959504214088,0.5031072068834445,0.6247445189274164,0.19005676143797406,0.23855672338168943,0.11108585591521397,0.31028652724217637,0.05401052417954246,0.17150572388861082,0.48972035574348033,0.7918335547968928,0.3248508645501372,0.14938136565671878,0.0689856768536379,1.1026169806675226,1.0934307380488169,0.36714883813344484,0.4334025148329801,0.3462985130478797,1.2233312937716363,0.2018601922096765,0.1708683384081786,0.09827721424784129,0.07011240284754532,0.20426676593665669,0.13688611984520752,0.9642444709398854,0.6771133490126693,0.6648164493236323,0.1404786062483849,0.8584803715179078,0.2579776874005834,0.11857359545119983,0.7652044938310538,0.18091941713807147,0.07273256971272186,0.2396123384169776,0.09559779652735487,0.5503523997879113,0.4523752686370099,0.8097030776816629,0.31493380020330963,0.25004708941539366,0.22545949150975353,0.2490635537977783,0.6033128985770257,0.354436595789146,0.9407344901411859,0.3680448694650701,0.7156368055683716
6525.154974312728,0.2711513370154835,0.4777008679870281,0.1513185010680157,0.44231561850650747,0.7324972026222417,0.7582553460111556,0.07590031323484447,1.6085135108188038,0.176926247402603,0.11165248622494363,1.8152319045932461,0.3813065676780236,0.3317367138798806,0.3139014066820376,0.17788780309500843,0.6752510625720647,0.2710966694072143,0.24460697405973178,0.2589588493417273,0.458479976657908,0.9650522585596526,1.1972009407576134,0.45856394734960365,0.23590166320347064,0.47667492804038275,0.3462865697518052,0.563658841282629,0.1793171426377733,1.0887769070929414,0.22272630435434065,0.49030269032560964,0.6341161964429576,0.18781979554416453,0.23367617581475866,0.11226284733667702,0.3459134965243199,0.05396193139469396,0.1691857240787391,0.43946196935485254,0.7318312960744032,0.2958834854173224,0.14948629699525484,0.07828595017814291,1.1377029579812952,0.7814242593614965,0.34086708215180395,0.41386256702363267,0.34655656707726357,1.1299153527302601,0.20000358402033383,0.1949187471384609,0.09739059490051541,0.07599924716606657,0.21398159715359064,0.13198127326403852,0.9483064931476278,0.6758980237852249,0.6153956431394886,0.14256453819631232,0.782326944297224,0.2613683200265726,0.13403503591106286,0.8138607380519738,0.20341787802973071,0.08217885808317625,0.23740103818145883,0.08905026832763757,0.49625654759266696,0.46154673235461646,0.9332579012040051,0.3023221269864136,0.2637661945222292,0.24038892310136273,0.24059008538010865,0.5744816399725953,0.3741325784995755,0.9454306347458682,0.3887016041420823,0.6429006082943421
6525.7799938981825,0.27300260507175494,0.4585968016407714,0.15284305898524173,0.4235467964948412,0.7071207977574379,0.7403530259395998,0.08232329803889787,1.7391066194016027,0.18091515918187945,0.1043496631942431,1.8592239006494555,0.44004312846231664,0.33630596677727337,0.3074608180383655,0.17790658434795675,0.763481327416044,0.28425511188741637,0.23648165379958408,0.2587469945879407,0.45264665505493623,1.0346462256590432,1.1817101063449926,0.43779609972123257,0.21775875812640808,0.4873291677875719,0.32887043849950426,0.5444723488011645,0.2035380787478531,1.1412219339908463,0.2177655112782626,0.49607480668550535,0.6193372967613245,0.19246804803051912,0.22787538770868876,0.11572562793976511,0.33775885612743045,0.05310055245246915,0.16674465682035658,0.40287139644219255,0.6770395293788392,0.3196444810405892,0.1495983808602233,0.07189793802883444,1.2654728419402062,0.7280069468580131,0.3384356812903413,0.4605639388831767,0.3277693434676836,1.1059594585023649,0.19809890174935446,0.1926741938539332,0.10128652279886981,0.07559887871907742,0.228353516316122,0.1216425444369229,1.0135108350362232,0.733340354879808,0.6125313924013099,0.14705278118591006,0.7315007442062889,0.24557750881401416,0.12771107140513085,0.8110369362350678,0.20977553599980348,0.08516651115237973,0.2319022359301802,0.0838780379947621,0.4423837834009461,0.4452378723261135,0.9567693412037012,0.290861626952085,0.26940038091724283,0.25279073337196917,0.2294248405230713,0.6158558504333389,0.3744472215829244,0.9366880587459553,0.380173563860188,0.6497249494351656
6526.332283959273,0.2744717085810026,0.4375898493628551,0.15442011433374017,0.3953522341537451,0.6853983070868866,0.7208915535624277,0.08817265247185718,1.9131950440713226,0.18445884479558475,0.09664479646148154,1.9109176998554964,0.49016736612181244,0.34166174424727425,0.3005971323146534,0.17792552079866505,0.8344181156454231,0.2928907332902866,0.2263707696187173,0.2585039406088115,0.44546183607096995,1.0918217490791502,1.1653312154315658,0.4129551615468721,0.20297594890633844,0.49894642132005734,0.307843558636132,0.5216275724802595,0.22990150800403594,1.1798718901339205,0.21308723099408597,0.5029369644039956,0.601046524834321,0.1989933187837806,0.22298639833432848,0.11992537692326297,0.32885540194541835,0.052326549494365666,0.16417296366008166,0.37775071224006973,0.6268069416336453,0.3452753936158774,0.1497185921192664,0.0658533147981723,1.3810170979485135,0.6651238596343177,0.3364819834826365,0.5017496440002497,0.3117863218445996,1.072095130938995,0.19614430785028872,0.18962226805723723,0.10459206491078299,0.07517387649518303,0.24112665702300207,0.11361501238502522,1.0672553247559298,0.788465287059554,0.6104632169830573,0.1515921752992398,0.6925335007307795,0.2323136776516669,0.12185174266423175,0.8088494577834454,0.21503556171439273,0.08813784039845023,0.2249218788172957,0.07877960022242292,0.3863664992339951,0.43216237836300575,0.9793096022600415,0.28040165290219715,0.2756013884782516,0.2642833847867087,0.2204844398043555,0.6590754559659314,0.37475510686186153,0.9270950705098716,0.3710887396388943,0.6562763255066464
6526.9700312984,0.27566828686600087,0.41438302567840285,0.15605244397690884,0.3483061784137145,0.6665952307020907,0.6996602287918379,0.09352229862342215,2.156875964566772,0.18762854135532225,0.08850402894118975,1.9725407757480853,0.5334489415633354,0.348028528183114,0.29326778820749266,0.17794460845318572,0.8927029759003121,0.29900009777428965,0.21345089332875172,0.25822351973429475,0.4364023546869724,1.1396409206125804,1.1479870420632583,0.38272012515109083,0.19069928887880663,0.5116639173162532,0.28195973821971954,0.4939759754857102,0.25870408459732386,1.2095550621962599,0.2086680357150002,0.5112344528901023,0.5778362220127264,0.2088297312095488,0.218810698858292,0.12512638574444068,0.3190961587675548,0.05162735021569402,0.16146005279811643,0.35944165010598134,0.5805864298542047,0.3730054859590372,0.1498480913289985,0.06012501966113434,1.4860174291653911,0.5900268596079316,0.3348801095072044,0.5383456748247551,0.29802377092441446,1.0206513014992045,0.194137869935513,0.18524099080714132,0.10743263628699333,0.07472197565391253,0.252554921296199,0.10720206322453969,1.1123269007005558,0.8414115427507475,0.6089077191153854,0.1561835804844525,0.6617123659154374,0.22101558608518102,0.11640762027081049,0.8071122136146235,0.2194612099761209,0.09109298753426896,0.21577428543513202,0.07375335745099144,0.3280752796957896,0.4214477568628083,1.0009384225491698,0.27081674470963424,0.2824596668335843,0.2749639734095215,0.21316519165713382,0.7042661026384035,0.37505650114972644,0.9165239360708187,0.36139145150985813,0.6625711456253003
6527.555049722909,0.23604711526386712,0.4498438876954845,0.15774302414268046,0.3523013603034349,0.6638825116796263,0.7070279160026209,0.112106809360148,1.9804298581902215,0.18526953814315156,0.09220590439994811,1.9427903804996858,0.42200283688162293,0.355725208750454,0.29505889407983393,0.1941677883622133,0.862284181836756,0.5294892482802499,0.17514191038963406,0.25965182679025384,0.3840642629551557,1.0982747724082706,1.1927912739397541,0.4194967754961117,0.22129417055987544,0.42887433618364595,0.33516398647903467,0.45300218444021556,0.20366897113475263,1.227176764013855,0.24715972296297775,0.6224297131597649,0.6098541690345731,0.18719748566998526,0.18452323587469976,0.1058608245935282,0.3083527563405737,0.0522323577509471,0.15323832584594227,0.3547874151486262,0.5506217157237846,0.41655373281858904,0.1492024613877923,0.060056235078196275,1.505199088042396,0.8621850801034108,0.3507820907946013,0.5710817304770979,0.3102681154241552,1.0077396074726634,0.1653347251309414,0.16597062791990658,0.1099004787665778,0.07424062496202272,0.22567623334323933,0.14072039563807465,1.1034803910350546,0.8545573630425379,0.6334676730718709,0.14162826915832027,0.6495036511519641,0.21127673897074528,0.12103733875762544,0.8568056347318255,0.2186346053107099,0.08765827338682446,0.1727913386563411,0.08047060747631835,0.3034891481964006,0.5341583427307338,1.0037221381048045,0.24018513633937702,0.3202649302575082,0.19312945794316402,0.18500477281532995,0.7667583969900701,0.37535165741548204,0.9952943556281479,0.3382382444329804,0.5916004961701193
6528.155068461332,0.22058306097777916,0.4567838846829241,0.15949504864221395,0.35565493708874196,0.7229696188090179,0.7346215052632593,0.08743833047767822,1.826077768385745,0.1629602867132658,0.10234833480768694,1.790012610335462,0.4653568838403356,0.442656548043246,0.30186893534181247,0.17760080347023852,0.7377609134054101,0.4642975348364714,0.2098140863557582,0.25642260922589727,0.442656548043246,1.1451811193158605,1.203771044319043,0.3472775128295079,0.221328274021623,0.4324675226407161,0.3183638227306104,0.4110382231830142,0.2303253583314451,1.408135790625759,0.23927380975310597,0.6039242259660478,0.6069760242108145,0.18606580324529662,0.2290670248615399,0.10462791135567633,0.2964697990943198,0.05130846811654902,0.17342287976543133,0.32941882645078774,0.5358474002628768,0.5076620550985479,0.14859023823763232,0.05997282263811721,1.5256209400002108,0.8962428873962018,0.364243102389871,0.5853309726191683,0.3102081320932984,1.0071451735295873,0.18638170443926147,0.17450883144012583,0.11206494887170786,0.07372694004717621,0.24187599176898855,0.1305771528151168,1.0513093016027093,0.8519050547247377,0.5874888748223727,0.14076107803885649,0.6368542594428638,0.21571080513782548,0.13328922575810315,0.9278630278363855,0.2177735511083425,0.08529027900640579,0.1596466238844494,0.07438725422738572,0.27921413030420134,0.49184060893694004,1.0062809072808978,0.23775192686421695,0.30883014979761353,0.2379873914211,0.2103714287730278,0.681579956819726,0.37564081567016494,1.0689033694684835,0.38527514366726967,0.5867772846154656
